month,station,prog_type,name,label,party,time
2020-04-01,RTL,MAG,Retailleau Bruno,Les Républicains,LR,18.35
2020-01-01,France Inter,MAG,Retailleau Bruno,Les Républicains,LR,36.3
2020-01-01,France Info,JT,Retailleau Bruno,Les Républicains,LR,3.933333333333333
2020-01-01,France Info,MAG,Retailleau Bruno,Les Républicains,LR,20.8
2020-01-01,Europe 1,MAG,Retailleau Bruno,Les Républicains,LR,6.833333333333333
2020-01-01,Sud Radio,MAG,Retailleau Bruno,Les Républicains,LR,8.833333333333334
2020-03-01,France Inter,JT,Retailleau Bruno,Les Républicains,LR,1.4166666666666667
2020-03-01,France Inter,MAG,Retailleau Bruno,Les Républicains,LR,55.9
2020-03-01,France Info,JT,Retailleau Bruno,Les Républicains,LR,9.283333333333333
2020-03-01,France Info,MAG,Retailleau Bruno,Les Républicains,LR,3
2020-03-01,Radio Classique,MAG,Retailleau Bruno,Les Républicains,LR,38.85
2020-03-01,Europe 1,MAG,Retailleau Bruno,Les Républicains,LR,7.916666666666667
2020-03-01,Sud Radio,MAG,Retailleau Bruno,Les Républicains,LR,11.866666666666667
2020-10-01,France Inter,MAG,Retailleau Bruno,Les Républicains,LR,7.633333333333334
2020-10-01,France Info,JT,Retailleau Bruno,Les Républicains,LR,15.266666666666667
2020-10-01,France Info,MAG,Retailleau Bruno,Les Républicains,LR,3.6
2020-10-01,RMC,MAG,Retailleau Bruno,Les Républicains,LR,22.05
2020-10-01,Europe 1,JT,Retailleau Bruno,Les Républicains,LR,2.05
2020-10-01,Europe 1,MAG,Retailleau Bruno,Les Républicains,LR,9.416666666666666
2020-10-01,RTL,MAG,Retailleau Bruno,Les Républicains,LR,14.066666666666666
2020-10-01,Sud Radio,MAG,Retailleau Bruno,Les Républicains,LR,9.633333333333333
2020-08-01,BFM TV,JT,Retailleau Bruno,Les Républicains,LR,11.416666666666666
2020-08-01,CNEWS,JT,Retailleau Bruno,Les Républicains,LR,9.316666666666666
2020-08-01,CNEWS,MAG,Retailleau Bruno,Les Républicains,LR,1.3833333333333333
2020-08-01,France Info TV,JT,Retailleau Bruno,Les Républicains,LR,5
2020-07-01,BFM TV,JT,Retailleau Bruno,Les Républicains,LR,2
2020-07-01,BFM TV,MAG,Retailleau Bruno,Les Républicains,LR,21.85
2020-07-01,CNEWS,MAG,Retailleau Bruno,Les Républicains,LR,5.183333333333334
2020-07-01,LCI,MAG,Retailleau Bruno,Les Républicains,LR,23.45
2020-07-01,France Info TV,JT,Retailleau Bruno,Les Républicains,LR,3.6
2020-06-01,BFM TV,JT,Retailleau Bruno,Les Républicains,LR,18.083333333333332
2020-06-01,CNEWS,JT,Retailleau Bruno,Les Républicains,LR,1.7833333333333334
2020-06-01,CNEWS,MAG,Retailleau Bruno,Les Républicains,LR,13.566666666666666
2020-06-01,LCI,MAG,Retailleau Bruno,Les Républicains,LR,2.85
2020-06-01,France Info TV,MAG,Retailleau Bruno,Les Républicains,LR,4.95
2020-05-01,BFM TV,MAG,Retailleau Bruno,Les Républicains,LR,26.933333333333334
2020-05-01,CNEWS,JT,Retailleau Bruno,Les Républicains,LR,21.866666666666667
2020-05-01,LCI,MAG,Retailleau Bruno,Les Républicains,LR,6.25
2020-05-01,France Info TV,JT,Retailleau Bruno,Les Républicains,LR,13
2020-05-01,France Inter,JT,Retailleau Bruno,Les Républicains,LR,2.2666666666666666
2020-05-01,France Info,JT,Retailleau Bruno,Les Républicains,LR,7.3
2020-05-01,France Info,MAG,Retailleau Bruno,Les Républicains,LR,13.1
2020-05-01,RMC,JT,Retailleau Bruno,Les Républicains,LR,1
2020-05-01,RMC,MAG,Retailleau Bruno,Les Républicains,LR,20.133333333333333
2020-05-01,Europe 1,JT,Retailleau Bruno,Les Républicains,LR,2.25
2020-05-01,Europe 1,MAG,Retailleau Bruno,Les Républicains,LR,103.71666666666667
2020-05-01,Sud Radio,MAG,Retailleau Bruno,Les Républicains,LR,22.916666666666668
2020-08-01,France Info,JT,Retailleau Bruno,Les Républicains,LR,1.0833333333333333
2020-07-01,RMC,JT,Retailleau Bruno,Les Républicains,LR,1.1
2020-07-01,RMC,MAG,Retailleau Bruno,Les Républicains,LR,21.75
2020-06-01,France Inter,MAG,Retailleau Bruno,Les Républicains,LR,8.083333333333334
2020-06-01,France Info,JT,Retailleau Bruno,Les Républicains,LR,2.0166666666666666
2020-06-01,France Info,MAG,Retailleau Bruno,Les Républicains,LR,16.2
2020-06-01,Europe 1,MAG,Retailleau Bruno,Les Républicains,LR,10.566666666666666
2020-06-01,RTL,JT,Retailleau Bruno,Les Républicains,LR,1.45
2020-06-01,RTL,MAG,Retailleau Bruno,Les Républicains,LR,7.133333333333334
2020-06-01,France 2,JT,Retailleau Bruno,Les Républicains,LR,7.933333333333334
2020-05-01,France 5,MAG,Retailleau Bruno,Les Républicains,LR,4.35
2020-11-01,TF1,MAG,Retailleau Bruno,Les Républicains,LR,34.5
2020-10-01,France 2,JT,Retailleau Bruno,Les Républicains,LR,9.016666666666667
2020-10-01,France 5,MAG,Retailleau Bruno,Les Républicains,LR,2.05
2020-10-01,TMC,MAG,Retailleau Bruno,Les Républicains,LR,2.2
2020-12-01,France 2,JT,Retailleau Bruno,Les Républicains,LR,16.766666666666666
2020-12-01,France 5,MAG,Retailleau Bruno,Les Républicains,LR,1.8
2020-12-01,France 5,PROG,Retailleau Bruno,Les Républicains,LR,1
2020-12-01,TMC,MAG,Retailleau Bruno,Les Républicains,LR,1.2166666666666666
2020-09-01,France 5,MAG,Retailleau Bruno,Les Républicains,LR,2.3
2020-09-01,C8,PROG,Retailleau Bruno,Les Républicains,LR,3.1333333333333333
2020-09-01,TMC,MAG,Retailleau Bruno,Les Républicains,LR,1.1166666666666667
2020-02-01,France 5,MAG,Coquerel Eric,La France Insoumise,LFI,1.2
2020-02-01,TMC,MAG,Coquerel Eric,La France Insoumise,LFI,3.566666666666667
2020-02-01,RMC Découverte,MAG,Coquerel Eric,La France Insoumise,LFI,6.366666666666666
2020-01-01,Canal +,MAG,Coquerel Eric,La France Insoumise,LFI,1.6
2020-01-01,France 5,MAG,Coquerel Eric,La France Insoumise,LFI,4.4
2020-01-01,TMC,MAG,Coquerel Eric,La France Insoumise,LFI,1.25
2020-01-01,RMC Découverte,JT,Coquerel Eric,La France Insoumise,LFI,1.1
2020-04-01,France 2,JT,Coquerel Eric,La France Insoumise,LFI,1.1
2020-04-01,France 5,MAG,Coquerel Eric,La France Insoumise,LFI,1.4
2020-04-01,TMC,MAG,Coquerel Eric,La France Insoumise,LFI,1.2333333333333334
2020-09-01,BFM TV,JT,Coquerel Eric,La France Insoumise,LFI,4.4
2020-09-01,LCI,MAG,Coquerel Eric,La France Insoumise,LFI,17.1
2020-09-01,France Info TV,MAG,Coquerel Eric,La France Insoumise,LFI,19.55
2020-02-01,BFM TV,JT,Coquerel Eric,La France Insoumise,LFI,14.916666666666666
2020-02-01,CNEWS,JT,Coquerel Eric,La France Insoumise,LFI,3.183333333333333
2020-02-01,CNEWS,MAG,Coquerel Eric,La France Insoumise,LFI,14.183333333333334
2020-02-01,LCI,JT,Coquerel Eric,La France Insoumise,LFI,1.3
2020-02-01,LCI,MAG,Coquerel Eric,La France Insoumise,LFI,36.65
2020-02-01,France Info TV,JT,Coquerel Eric,La France Insoumise,LFI,1.4833333333333334
2020-04-01,BFM TV,JT,Coquerel Eric,La France Insoumise,LFI,12.183333333333334
2020-04-01,CNEWS,JT,Coquerel Eric,La France Insoumise,LFI,15.816666666666666
2020-04-01,CNEWS,MAG,Coquerel Eric,La France Insoumise,LFI,10.4
2020-04-01,LCI,JT,Coquerel Eric,La France Insoumise,LFI,3.933333333333333
2020-04-01,France Info TV,JT,Coquerel Eric,La France Insoumise,LFI,24.266666666666666
2020-11-01,BFM TV,JT,Coquerel Eric,La France Insoumise,LFI,15.416666666666666
2020-11-01,BFM TV,MAG,Coquerel Eric,La France Insoumise,LFI,4.816666666666666
2020-11-01,CNEWS,MAG,Coquerel Eric,La France Insoumise,LFI,4.733333333333333
2020-11-01,LCI,JT,Coquerel Eric,La France Insoumise,LFI,4.983333333333333
2020-11-01,LCI,MAG,Coquerel Eric,La France Insoumise,LFI,32.8
2020-11-01,France Info TV,JT,Coquerel Eric,La France Insoumise,LFI,9.816666666666666
2020-01-01,BFM TV,JT,Coquerel Eric,La France Insoumise,LFI,33.6
2020-01-01,BFM TV,MAG,Coquerel Eric,La France Insoumise,LFI,17.883333333333333
2020-01-01,CNEWS,JT,Coquerel Eric,La France Insoumise,LFI,22.4
2020-01-01,CNEWS,MAG,Coquerel Eric,La France Insoumise,LFI,23.366666666666667
2020-01-01,LCI,JT,Coquerel Eric,La France Insoumise,LFI,1.85
2020-01-01,LCI,MAG,Coquerel Eric,La France Insoumise,LFI,38.1
2020-01-01,France Info TV,JT,Coquerel Eric,La France Insoumise,LFI,5.4
2020-03-01,CNEWS,JT,Coquerel Eric,La France Insoumise,LFI,18.983333333333334
2020-03-01,LCI,JT,Coquerel Eric,La France Insoumise,LFI,1.8
2020-03-01,LCI,MAG,Coquerel Eric,La France Insoumise,LFI,8.8
2020-03-01,France Info TV,JT,Coquerel Eric,La France Insoumise,LFI,9.3
2020-10-01,BFM TV,JT,Coquerel Eric,La France Insoumise,LFI,2.033333333333333
2020-10-01,BFM TV,MAG,Coquerel Eric,La France Insoumise,LFI,7.166666666666667
2020-10-01,CNEWS,MAG,Coquerel Eric,La France Insoumise,LFI,2.6333333333333333
2020-10-01,LCI,MAG,Coquerel Eric,La France Insoumise,LFI,6.366666666666666
2020-10-01,France Info TV,JT,Coquerel Eric,La France Insoumise,LFI,11.9
2020-12-01,BFM TV,JT,Coquerel Eric,La France Insoumise,LFI,31.316666666666666
2020-12-01,BFM TV,MAG,Coquerel Eric,La France Insoumise,LFI,6.783333333333333
2020-12-01,CNEWS,JT,Coquerel Eric,La France Insoumise,LFI,4
2020-12-01,CNEWS,MAG,Coquerel Eric,La France Insoumise,LFI,9.25
2020-12-01,LCI,JT,Coquerel Eric,La France Insoumise,LFI,1.0333333333333334
2020-12-01,LCI,MAG,Coquerel Eric,La France Insoumise,LFI,173.28333333333333
2020-12-01,France Info TV,JT,Coquerel Eric,La France Insoumise,LFI,16.5
2020-11-01,France Inter,JT,Coquerel Eric,La France Insoumise,LFI,1.05
2020-11-01,France Info,JT,Coquerel Eric,La France Insoumise,LFI,27.35
2020-11-01,RMC,JT,Coquerel Eric,La France Insoumise,LFI,1.05
2020-11-01,RMC,MAG,Coquerel Eric,La France Insoumise,LFI,5.816666666666666
2020-12-01,France Inter,JT,Coquerel Eric,La France Insoumise,LFI,2.9833333333333334
2020-12-01,France Info,JT,Coquerel Eric,La France Insoumise,LFI,18.5
2020-12-01,France Info,MAG,Coquerel Eric,La France Insoumise,LFI,13.433333333333334
2020-12-01,RMC,JT,Coquerel Eric,La France Insoumise,LFI,4.133333333333334
2020-02-01,France Inter,MAG,Coquerel Eric,La France Insoumise,LFI,12.016666666666667
2020-02-01,France Info,JT,Coquerel Eric,La France Insoumise,LFI,2.066666666666667
2020-02-01,France Info,MAG,Coquerel Eric,La France Insoumise,LFI,1.6666666666666667
2020-02-01,RMC,JT,Coquerel Eric,La France Insoumise,LFI,1.35
2020-02-01,RMC,MAG,Coquerel Eric,La France Insoumise,LFI,6.366666666666666
2020-02-01,RTL,JT,Coquerel Eric,La France Insoumise,LFI,3.2
2020-04-01,France Info,JT,Coquerel Eric,La France Insoumise,LFI,8.183333333333334
2020-04-01,Sud Radio,JT,Coquerel Eric,La France Insoumise,LFI,1.0333333333333334
2020-01-01,France Info,JT,Coquerel Eric,La France Insoumise,LFI,8.6
2020-01-01,France Culture,JT,Coquerel Eric,La France Insoumise,LFI,6.833333333333333
2020-01-01,RMC,JT,Coquerel Eric,La France Insoumise,LFI,1.5833333333333333
2020-01-01,Sud Radio,MAG,Coquerel Eric,La France Insoumise,LFI,9.633333333333333
2020-03-01,France Info,JT,Coquerel Eric,La France Insoumise,LFI,1.0333333333333334
2020-03-01,Europe 1,MAG,Coquerel Eric,La France Insoumise,LFI,6.383333333333334
2020-10-01,France Inter,JT,Coquerel Eric,La France Insoumise,LFI,1.5333333333333334
2020-10-01,France Info,JT,Coquerel Eric,La France Insoumise,LFI,14.15
2020-10-01,France Info,MAG,Coquerel Eric,La France Insoumise,LFI,9.583333333333334
2020-10-01,Sud Radio,MAG,Coquerel Eric,La France Insoumise,LFI,11.7
2020-07-01,France 2,JT,Coquerel Eric,La France Insoumise,LFI,9.066666666666666
2020-07-01,France 5,MAG,Coquerel Eric,La France Insoumise,LFI,1.5
2020-08-01,BFM TV,JT,Coquerel Eric,La France Insoumise,LFI,6.216666666666667
2020-07-01,BFM TV,JT,Coquerel Eric,La France Insoumise,LFI,21.366666666666667
2020-07-01,BFM TV,MAG,Coquerel Eric,La France Insoumise,LFI,4.85
2020-07-01,CNEWS,JT,Coquerel Eric,La France Insoumise,LFI,4.133333333333334
2020-07-01,CNEWS,MAG,Coquerel Eric,La France Insoumise,LFI,22.3
2020-07-01,LCI,MAG,Coquerel Eric,La France Insoumise,LFI,16.05
2020-07-01,France Info TV,JT,Coquerel Eric,La France Insoumise,LFI,27.25
2020-06-01,BFM TV,JT,Coquerel Eric,La France Insoumise,LFI,43
2020-06-01,BFM TV,MAG,Coquerel Eric,La France Insoumise,LFI,6.816666666666666
2020-06-01,CNEWS,MAG,Coquerel Eric,La France Insoumise,LFI,34.233333333333334
2020-06-01,LCI,JT,Coquerel Eric,La France Insoumise,LFI,2.283333333333333
2020-06-01,LCI,MAG,Coquerel Eric,La France Insoumise,LFI,51.583333333333336
2020-06-01,France Info TV,JT,Coquerel Eric,La France Insoumise,LFI,15.433333333333334
2020-05-01,BFM TV,JT,Coquerel Eric,La France Insoumise,LFI,41.75
2020-05-01,BFM TV,MAG,Coquerel Eric,La France Insoumise,LFI,7.4
2020-05-01,CNEWS,JT,Coquerel Eric,La France Insoumise,LFI,3
2020-05-01,CNEWS,MAG,Coquerel Eric,La France Insoumise,LFI,7.883333333333334
2020-05-01,LCI,JT,Coquerel Eric,La France Insoumise,LFI,1.7666666666666666
2020-05-01,LCI,MAG,Coquerel Eric,La France Insoumise,LFI,22.733333333333334
2020-05-01,France Info TV,JT,Coquerel Eric,La France Insoumise,LFI,18.716666666666665
2020-05-01,France Inter,JT,Coquerel Eric,La France Insoumise,LFI,1.5666666666666667
2020-05-01,France Info,JT,Coquerel Eric,La France Insoumise,LFI,3.65
2020-05-01,France Info,MAG,Coquerel Eric,La France Insoumise,LFI,9.433333333333334
2020-05-01,RMC,JT,Coquerel Eric,La France Insoumise,LFI,1.0666666666666667
2020-05-01,Europe 1,JT,Coquerel Eric,La France Insoumise,LFI,3.1
2020-05-01,Sud Radio,JT,Coquerel Eric,La France Insoumise,LFI,1.2333333333333334
2020-08-01,France Info,JT,Coquerel Eric,La France Insoumise,LFI,5.983333333333333
2020-08-01,France Culture,JT,Coquerel Eric,La France Insoumise,LFI,4.733333333333333
2020-08-01,Europe 1,JT,Coquerel Eric,La France Insoumise,LFI,5.25
2020-07-01,Europe 1,MAG,Coquerel Eric,La France Insoumise,LFI,4.4
2020-07-01,France Info,JT,Coquerel Eric,La France Insoumise,LFI,17.383333333333333
2020-07-01,France Info,MAG,Coquerel Eric,La France Insoumise,LFI,2.2333333333333334
2020-06-01,France Info,JT,Coquerel Eric,La France Insoumise,LFI,11.766666666666667
2020-06-01,Sud Radio,MAG,Coquerel Eric,La France Insoumise,LFI,10.266666666666667
2020-06-01,France 5,MAG,Coquerel Eric,La France Insoumise,LFI,1.1
2020-11-01,France 2,JT,Coquerel Eric,La France Insoumise,LFI,1.1
2020-11-01,RMC Découverte,MAG,Coquerel Eric,La France Insoumise,LFI,5.316666666666666
2020-12-01,M6,JT,Coquerel Eric,La France Insoumise,LFI,1.9166666666666667
2020-12-01,RMC Découverte,JT,Coquerel Eric,La France Insoumise,LFI,1.3666666666666667
2020-09-01,France 5,MAG,Coquerel Eric,La France Insoumise,LFI,1.75
2020-02-01,France 2,JT,Ndiaye Sibeth,Ministre,Exécutif,9.833333333333334
2020-02-01,Canal +,MAG,Ndiaye Sibeth,Ministre,Exécutif,1.5166666666666666
2020-02-01,TMC,MAG,Ndiaye Sibeth,Ministre,Exécutif,2.3
2020-01-01,France 2,JT,Ndiaye Sibeth,Ministre,Exécutif,8.233333333333333
2020-01-01,France 3,PROG,Ndiaye Sibeth,Ministre,Exécutif,1.0833333333333333
2020-01-01,TMC,MAG,Ndiaye Sibeth,Ministre,Exécutif,3.3833333333333333
2020-01-01,RMC Découverte,JT,Ndiaye Sibeth,Ministre,Exécutif,1.9333333333333333
2020-03-01,France 2,JT,Ndiaye Sibeth,Ministre,Exécutif,15.566666666666666
2020-03-01,Canal +,MAG,Ndiaye Sibeth,Ministre,Exécutif,1.0666666666666667
2020-03-01,France 5,PROG,Ndiaye Sibeth,Ministre,Exécutif,8.133333333333333
2020-03-01,TMC,MAG,Ndiaye Sibeth,Ministre,Exécutif,9.316666666666666
2020-04-01,France 2,JT,Ndiaye Sibeth,Ministre,Exécutif,16.233333333333334
2020-04-01,France 5,MAG,Ndiaye Sibeth,Ministre,Exécutif,1.2
2020-04-01,TMC,MAG,Ndiaye Sibeth,Ministre,Exécutif,4.283333333333333
2020-04-01,RMC Story,MAG,Ndiaye Sibeth,Ministre,Exécutif,1.45
2020-09-01,BFM TV,JT,Ndiaye Sibeth,La République En Marche,LREM,12.35
2020-02-01,BFM TV,JT,Ndiaye Sibeth,Ministre,Exécutif,61.25
2020-02-01,BFM TV,MAG,Ndiaye Sibeth,Ministre,Exécutif,5.333333333333333
2020-02-01,CNEWS,JT,Ndiaye Sibeth,Ministre,Exécutif,8.05
2020-02-01,CNEWS,MAG,Ndiaye Sibeth,Ministre,Exécutif,6.35
2020-02-01,LCI,JT,Ndiaye Sibeth,Ministre,Exécutif,17.533333333333335
2020-02-01,LCI,MAG,Ndiaye Sibeth,Ministre,Exécutif,175.1
2020-02-01,France Info TV,JT,Ndiaye Sibeth,Ministre,Exécutif,9.816666666666666
2020-02-01,France Info TV,MAG,Ndiaye Sibeth,Ministre,Exécutif,1.3666666666666667
2020-02-01,France Info TV,PROG,Ndiaye Sibeth,Ministre,Exécutif,13.966666666666667
2020-04-01,BFM TV,JT,Ndiaye Sibeth,Ministre,Exécutif,99.01666666666667
2020-04-01,BFM TV,MAG,Ndiaye Sibeth,Ministre,Exécutif,2.933333333333333
2020-04-01,CNEWS,JT,Ndiaye Sibeth,Ministre,Exécutif,66.23333333333333
2020-04-01,CNEWS,MAG,Ndiaye Sibeth,Ministre,Exécutif,5.066666666666666
2020-04-01,LCI,JT,Ndiaye Sibeth,Ministre,Exécutif,3.1166666666666667
2020-04-01,LCI,MAG,Ndiaye Sibeth,Ministre,Exécutif,10.35
2020-04-01,France Info TV,JT,Ndiaye Sibeth,Ministre,Exécutif,18.283333333333335
2020-04-01,France Info TV,PROG,Ndiaye Sibeth,Ministre,Exécutif,32
2020-01-01,BFM TV,JT,Ndiaye Sibeth,Ministre,Exécutif,201.08333333333334
2020-01-01,BFM TV,MAG,Ndiaye Sibeth,Ministre,Exécutif,73.81666666666666
2020-01-01,CNEWS,JT,Ndiaye Sibeth,Ministre,Exécutif,17.15
2020-01-01,CNEWS,MAG,Ndiaye Sibeth,Ministre,Exécutif,24.45
2020-01-01,LCI,JT,Ndiaye Sibeth,Ministre,Exécutif,11.3
2020-01-01,LCI,MAG,Ndiaye Sibeth,Ministre,Exécutif,143.56666666666666
2020-01-01,France Info TV,JT,Ndiaye Sibeth,Ministre,Exécutif,52.983333333333334
2020-01-01,France Info TV,MAG,Ndiaye Sibeth,Ministre,Exécutif,1.3166666666666667
2020-01-01,France Info TV,PROG,Ndiaye Sibeth,Ministre,Exécutif,4.616666666666666
2020-03-01,BFM TV,JT,Ndiaye Sibeth,Ministre,Exécutif,85.86666666666666
2020-03-01,BFM TV,MAG,Ndiaye Sibeth,Ministre,Exécutif,25.066666666666666
2020-03-01,CNEWS,JT,Ndiaye Sibeth,Ministre,Exécutif,64.23333333333333
2020-03-01,CNEWS,MAG,Ndiaye Sibeth,Ministre,Exécutif,53.68333333333333
2020-03-01,LCI,JT,Ndiaye Sibeth,Ministre,Exécutif,33.75
2020-03-01,LCI,MAG,Ndiaye Sibeth,Ministre,Exécutif,205.71666666666667
2020-03-01,France Info TV,JT,Ndiaye Sibeth,Ministre,Exécutif,53.43333333333333
2020-03-01,France Info TV,MAG,Ndiaye Sibeth,Ministre,Exécutif,22.066666666666666
2020-03-01,France Info TV,PROG,Ndiaye Sibeth,Ministre,Exécutif,34.21666666666667
2020-02-01,France Info,JT,Ndiaye Sibeth,Ministre,Exécutif,4.933333333333334
2020-02-01,France Info,MAG,Ndiaye Sibeth,Ministre,Exécutif,3.3333333333333335
2020-02-01,RMC,MAG,Ndiaye Sibeth,Ministre,Exécutif,2.0166666666666666
2020-02-01,Europe 1,MAG,Ndiaye Sibeth,Ministre,Exécutif,19.683333333333334
2020-04-01,France Info,JT,Ndiaye Sibeth,Ministre,Exécutif,13.233333333333333
2020-04-01,France Info,MAG,Ndiaye Sibeth,Ministre,Exécutif,38.733333333333334
2020-04-01,RMC,MAG,Ndiaye Sibeth,Ministre,Exécutif,2.9
2020-04-01,Europe 1,MAG,Ndiaye Sibeth,Ministre,Exécutif,8.4
2020-04-01,RTL,JT,Ndiaye Sibeth,Ministre,Exécutif,1.6
2020-04-01,RTL,MAG,Ndiaye Sibeth,Ministre,Exécutif,31.716666666666665
2020-01-01,France Inter,MAG,Ndiaye Sibeth,Ministre,Exécutif,7.3
2020-01-01,France Info,JT,Ndiaye Sibeth,Ministre,Exécutif,1.7
2020-01-01,France Info,MAG,Ndiaye Sibeth,Ministre,Exécutif,3.9166666666666665
2020-01-01,RMC,JT,Ndiaye Sibeth,Ministre,Exécutif,2.9166666666666665
2020-01-01,RMC,MAG,Ndiaye Sibeth,Ministre,Exécutif,21.3
2020-01-01,Europe 1,JT,Ndiaye Sibeth,Ministre,Exécutif,1.1333333333333333
2020-01-01,Europe 1,MAG,Ndiaye Sibeth,Ministre,Exécutif,6.816666666666666
2020-03-01,France Inter,MAG,Ndiaye Sibeth,Ministre,Exécutif,14.816666666666666
2020-03-01,France Info,JT,Ndiaye Sibeth,Ministre,Exécutif,8.35
2020-03-01,France Info,MAG,Ndiaye Sibeth,Ministre,Exécutif,22.416666666666668
2020-03-01,France Culture,JT,Ndiaye Sibeth,Ministre,Exécutif,1.3
2020-03-01,Radio Classique,MAG,Ndiaye Sibeth,Ministre,Exécutif,20.35
2020-03-01,RMC,JT,Ndiaye Sibeth,Ministre,Exécutif,1.0166666666666666
2020-03-01,Europe 1,JT,Ndiaye Sibeth,Ministre,Exécutif,1.1333333333333333
2020-03-01,RTL,JT,Ndiaye Sibeth,Ministre,Exécutif,1.7666666666666666
2020-03-01,RTL,MAG,Ndiaye Sibeth,Ministre,Exécutif,13.133333333333333
2020-08-01,France Info TV,JT,Ndiaye Sibeth,La République En Marche,LREM,1.4666666666666666
2020-06-01,BFM TV,JT,Ndiaye Sibeth,Ministre,Exécutif,37.28333333333333
2020-06-01,BFM TV,MAG,Ndiaye Sibeth,Ministre,Exécutif,7.966666666666667
2020-06-01,CNEWS,JT,Ndiaye Sibeth,Ministre,Exécutif,16.783333333333335
2020-06-01,CNEWS,MAG,Ndiaye Sibeth,Ministre,Exécutif,37.5
2020-06-01,LCI,JT,Ndiaye Sibeth,Ministre,Exécutif,1.8166666666666667
2020-06-01,LCI,MAG,Ndiaye Sibeth,Ministre,Exécutif,119.46666666666667
2020-06-01,France Info TV,JT,Ndiaye Sibeth,Ministre,Exécutif,13.65
2020-06-01,France Info TV,MAG,Ndiaye Sibeth,Ministre,Exécutif,3.8
2020-05-01,BFM TV,JT,Ndiaye Sibeth,Ministre,Exécutif,94.11666666666666
2020-05-01,BFM TV,MAG,Ndiaye Sibeth,Ministre,Exécutif,21.9
2020-05-01,CNEWS,MAG,Ndiaye Sibeth,Ministre,Exécutif,42.333333333333336
2020-05-01,LCI,JT,Ndiaye Sibeth,Ministre,Exécutif,2.75
2020-05-01,LCI,MAG,Ndiaye Sibeth,Ministre,Exécutif,28.116666666666667
2020-05-01,France Info TV,JT,Ndiaye Sibeth,Ministre,Exécutif,30.35
2020-05-01,France Info TV,PROG,Ndiaye Sibeth,Ministre,Exécutif,22.35
2020-05-01,France Inter,MAG,Ndiaye Sibeth,Ministre,Exécutif,21
2020-05-01,France Info,JT,Ndiaye Sibeth,Ministre,Exécutif,6.75
2020-05-01,France Info,MAG,Ndiaye Sibeth,Ministre,Exécutif,2.816666666666667
2020-05-01,RMC,JT,Ndiaye Sibeth,Ministre,Exécutif,1.75
2020-05-01,RMC,MAG,Ndiaye Sibeth,Ministre,Exécutif,21.816666666666666
2020-05-01,Europe 1,MAG,Ndiaye Sibeth,Ministre,Exécutif,12.316666666666666
2020-05-01,RTL,MAG,Ndiaye Sibeth,Ministre,Exécutif,16.8
2020-06-01,France Inter,JT,Ndiaye Sibeth,Ministre,Exécutif,4.75
2020-06-01,France Inter,MAG,Ndiaye Sibeth,Ministre,Exécutif,16.533333333333335
2020-06-01,France Info,JT,Ndiaye Sibeth,Ministre,Exécutif,27.65
2020-06-01,France Info,MAG,Ndiaye Sibeth,Ministre,Exécutif,43.81666666666667
2020-06-01,RMC,MAG,Ndiaye Sibeth,Ministre,Exécutif,1.3
2020-06-01,Europe 1,JT,Ndiaye Sibeth,Ministre,Exécutif,2.55
2020-06-01,RTL,MAG,Ndiaye Sibeth,Ministre,Exécutif,3.1
2020-06-01,Sud Radio,MAG,Ndiaye Sibeth,Ministre,Exécutif,13.083333333333334
2020-06-01,France 3,MAG,Ndiaye Sibeth,Ministre,Exécutif,24.8
2020-06-01,France 5,MAG,Ndiaye Sibeth,Ministre,Exécutif,3.216666666666667
2020-06-01,TMC,MAG,Ndiaye Sibeth,Ministre,Exécutif,7.783333333333333
2020-05-01,France 2,JT,Ndiaye Sibeth,Ministre,Exécutif,9.566666666666666
2020-05-01,Canal +,MAG,Ndiaye Sibeth,Ministre,Exécutif,1.75
2020-05-01,C8,MAG,Ndiaye Sibeth,Ministre,Exécutif,1.75
2020-05-01,TMC,MAG,Ndiaye Sibeth,Ministre,Exécutif,6.216666666666667
2020-10-01,France 5,MAG,Ndiaye Sibeth,La République En Marche,LREM,1.25
2020-09-01,France 5,PROG,Ndiaye Sibeth,La République En Marche,LREM,2.033333333333333
2020-02-01,France 2,JT,Roussel Fabien,Parti Communiste Français,PCF,6.333333333333333
2020-02-01,France 3,MAG,Roussel Fabien,Parti Communiste Français,PCF,7.516666666666667
2020-02-01,RMC Story,MAG,Roussel Fabien,Parti Communiste Français,PCF,12.616666666666667
2020-01-01,France 2,JT,Roussel Fabien,Parti Communiste Français,PCF,15.75
2020-01-01,TMC,MAG,Roussel Fabien,Parti Communiste Français,PCF,1.1666666666666667
2020-04-01,France 2,JT,Roussel Fabien,Parti Communiste Français,PCF,10.816666666666666
2020-09-01,BFM TV,JT,Roussel Fabien,Parti Communiste Français,PCF,7.633333333333334
2020-09-01,CNEWS,MAG,Roussel Fabien,Parti Communiste Français,PCF,3.2666666666666666
2020-09-01,France Info TV,JT,Roussel Fabien,Parti Communiste Français,PCF,29.25
2020-09-01,France Info TV,PROG,Roussel Fabien,Parti Communiste Français,PCF,13.5
2020-02-01,BFM TV,JT,Roussel Fabien,Parti Communiste Français,PCF,6.833333333333333
2020-02-01,BFM TV,MAG,Roussel Fabien,Parti Communiste Français,PCF,6.2
2020-02-01,CNEWS,JT,Roussel Fabien,Parti Communiste Français,PCF,1.2833333333333334
