month,station,prog_type,name,label,party,time
2017-08-01,France 5,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1.6
2017-08-01,France 5,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,3.1333333333333333
2017-08-01,M6,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,2.466666666666667
2017-08-01,TMC,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1.0333333333333334
2017-10-01,TF1,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,77.53333333333333
2017-10-01,TF1,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1.4666666666666666
2017-10-01,France 2,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,13.2
2017-10-01,France 2,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,3.5166666666666666
2017-10-01,France 2,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,3.7333333333333334
2017-10-01,France 3,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,9.8
2017-10-01,Canal +,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,2.966666666666667
2017-10-01,Canal +,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,13.933333333333334
2017-10-01,Canal +,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,2.716666666666667
2017-10-01,France 5,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,32.583333333333336
2017-10-01,France 5,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,18.5
2017-10-01,M6,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,5.116666666666666
2017-10-01,C8,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1.7666666666666666
2017-10-01,TMC,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,15.1
2017-12-01,TF1,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,45.4
2017-12-01,TF1,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,18.866666666666667
2017-12-01,France 2,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,72.85
2017-12-01,France 2,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,31.333333333333332
2017-12-01,France 2,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1.5833333333333333
2017-12-01,France 2,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,2
2017-12-01,France 3,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,23.683333333333334
2017-12-01,France 3,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1.7166666666666666
2017-12-01,Canal +,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1.5333333333333334
2017-12-01,Canal +,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,4.933333333333334
2017-12-01,Canal +,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,2.1
2017-12-01,France 5,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,13.5
2017-12-01,France 5,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,8.3
2017-12-01,France 5,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,17.933333333333334
2017-12-01,France 5,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,10.45
2017-12-01,M6,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,32.25
2017-12-01,TMC,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,14.85
2017-07-01,BFM TV,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,423.1333333333333
2017-07-01,BFM TV,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,286.31666666666666
2017-07-01,BFM TV,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,18.7
2017-07-01,BFM TV,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,15.283333333333333
2017-07-01,C NEWS,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,244.43333333333334
2017-07-01,C NEWS,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,43.85
2017-07-01,C NEWS,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,234.58333333333334
2017-07-01,LCI,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,287.46666666666664
2017-07-01,LCI,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,153.86666666666667
2017-07-01,LCI,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,196.41666666666666
2017-07-01,LCI,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,95.11666666666666
2017-07-01,France Info TV,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,543.65
2017-07-01,France Info TV,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,81.38333333333334
2017-07-01,France Info TV,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,19.233333333333334
2017-07-01,France Info TV,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,10.333333333333334
2017-09-01,BFM TV,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,375.3333333333333
2017-09-01,BFM TV,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,55.13333333333333
2017-09-01,BFM TV,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,74.85
2017-09-01,BFM TV,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,51.13333333333333
2017-09-01,C NEWS,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,115.9
2017-09-01,C NEWS,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,66.3
2017-09-01,C NEWS,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,194.7
2017-09-01,C NEWS,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,63.96666666666667
2017-09-01,LCI,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,212.7
2017-09-01,LCI,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,47
2017-09-01,LCI,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,266.85
2017-09-01,LCI,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,74.66666666666667
2017-09-01,France Info TV,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,166.36666666666667
2017-09-01,France Info TV,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,94.91666666666667
2017-09-01,France Info TV,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,54.666666666666664
2017-09-01,France Info TV,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,40.45
2017-09-01,France Info TV,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,11.55
2017-09-01,France Info TV,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,5.683333333333334
2017-11-01,BFM TV,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,741.4
2017-11-01,BFM TV,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,50.15
2017-11-01,BFM TV,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,42.35
2017-11-01,C NEWS,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,160.45
2017-11-01,C NEWS,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,63.25
2017-11-01,C NEWS,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,305.71666666666664
2017-11-01,C NEWS,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,134.41666666666666
2017-11-01,LCI,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,118.68333333333334
2017-11-01,LCI,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,46.63333333333333
2017-11-01,LCI,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,899.75
2017-11-01,France Info TV,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,253.83333333333334
2017-11-01,France Info TV,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,141.65
2017-11-01,France Info TV,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,83.9
2017-11-01,France Info TV,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,19.883333333333333
2017-11-01,France Info TV,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,45.65
2017-11-01,France Info TV,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,8.566666666666666
2017-08-01,BFM TV,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,217.06666666666666
2017-08-01,BFM TV,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,183
2017-08-01,BFM TV,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,11.9
2017-08-01,BFM TV,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,4.75
2017-08-01,C NEWS,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,96.93333333333334
2017-08-01,C NEWS,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,65.35
2017-08-01,C NEWS,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1.1333333333333333
2017-08-01,LCI,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,30.233333333333334
2017-08-01,LCI,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,63.56666666666667
2017-08-01,LCI,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,2.9166666666666665
2017-08-01,France Info TV,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,46.3
2017-08-01,France Info TV,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,31.216666666666665
2017-08-01,France Info TV,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,6.85
2017-10-01,BFM TV,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,358.28333333333336
2017-10-01,BFM TV,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,40.53333333333333
2017-10-01,BFM TV,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,31.266666666666666
2017-10-01,BFM TV,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,4.05
2017-10-01,C NEWS,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,102.26666666666667
2017-10-01,C NEWS,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,36.11666666666667
2017-10-01,C NEWS,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,130.95
2017-10-01,C NEWS,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,48.6
2017-10-01,LCI,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,60.61666666666667
2017-10-01,LCI,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,22.233333333333334
2017-10-01,LCI,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,581.45
2017-10-01,LCI,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,136.66666666666666
2017-10-01,France Info TV,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,292.51666666666665
2017-10-01,France Info TV,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,36.583333333333336
2017-10-01,France Info TV,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,18.45
2017-10-01,France Info TV,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,7.716666666666667
2017-10-01,France Info TV,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1.5666666666666667
2017-12-01,BFM TV,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,407.25
2017-12-01,BFM TV,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,22.166666666666668
2017-12-01,BFM TV,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,12.4
2017-12-01,C NEWS,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,147.08333333333334
2017-12-01,C NEWS,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,55.61666666666667
2017-12-01,C NEWS,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,77.76666666666667
2017-12-01,C NEWS,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,34.11666666666667
2017-12-01,LCI,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,141.71666666666667
2017-12-01,LCI,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,28.516666666666666
2017-12-01,LCI,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,348.3333333333333
2017-12-01,France Info TV,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,240.88333333333333
2017-12-01,France Info TV,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,87.45
2017-12-01,France Info TV,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,12.683333333333334
2017-12-01,France Info TV,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,29.233333333333334
2017-12-01,France Info TV,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,16.933333333333334
2017-11-01,France Inter,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,24.116666666666667
2017-11-01,France Inter,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,2.933333333333333
2017-11-01,France Inter,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1.6333333333333333
2017-11-01,France Info,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,241.56666666666666
2017-11-01,France Info,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,155
2017-11-01,France Culture,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,13.533333333333333
2017-11-01,France Culture,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,7.683333333333334
2017-11-01,France Culture,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,5.65
2017-11-01,France Culture,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,6.55
2017-11-01,Radio Classique,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,3.5166666666666666
2017-11-01,Radio Classique,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1.0666666666666667
2017-11-01,BFM,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,4.616666666666666
2017-11-01,BFM,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,67.33333333333333
2017-11-01,BFM,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,3.566666666666667
2017-11-01,RMC,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,27.116666666666667
2017-11-01,RMC,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,19.766666666666666
2017-11-01,RMC,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,10.483333333333333
2017-11-01,Europe 1,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,26.9
2017-11-01,Europe 1,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,9.966666666666667
2017-11-01,Europe 1,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,3.3
2017-11-01,Europe 1,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1.5166666666666666
2017-11-01,RTL,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,29.466666666666665
2017-11-01,RTL,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,2.816666666666667
2017-09-01,France Inter,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,16.916666666666668
2017-09-01,France Inter,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,5.633333333333334
2017-09-01,France Inter,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,3.966666666666667
2017-09-01,France Inter,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,2.7
2017-09-01,France Info,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,260.43333333333334
2017-09-01,France Culture,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,7.333333333333333
2017-09-01,France Culture,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,6.9
2017-09-01,France Culture,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1.5666666666666667
2017-09-01,France Culture,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,7.516666666666667
2017-09-01,France Culture,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,2.6
2017-09-01,Radio Classique,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,4.033333333333333
2017-09-01,Radio Classique,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1.1166666666666667
2017-09-01,BFM,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,8.116666666666667
2017-09-01,BFM,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,3.3
2017-09-01,BFM,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,97.98333333333333
2017-09-01,BFM,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,14.433333333333334
2017-09-01,RMC,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,16.316666666666666
2017-09-01,RMC,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,3.3666666666666667
2017-09-01,RMC,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,17.4
2017-09-01,RMC,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,5.3
2017-09-01,Europe 1,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,21.7
2017-09-01,Europe 1,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,7.2
2017-09-01,Europe 1,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,2.75
2017-09-01,RTL,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,30.866666666666667
2017-09-01,RTL,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,3.6
2017-10-01,France Inter,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,20.983333333333334
2017-10-01,France Inter,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,6.566666666666666
2017-10-01,France Inter,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,7.616666666666666
2017-10-01,France Inter,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1.65
2017-10-01,France Inter,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1.5166666666666666
2017-10-01,France Info,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,150.9
2017-10-01,France Info,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,24.833333333333332
2017-10-01,France Culture,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,5.983333333333333
2017-10-01,France Culture,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,3.683333333333333
2017-10-01,France Culture,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,4.633333333333334
2017-10-01,France Culture,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1.5166666666666666
2017-10-01,France Culture,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,4.766666666666667
2017-10-01,BFM,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,17.216666666666665
2017-10-01,BFM,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,7.2
2017-10-01,RMC,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,12.783333333333333
2017-10-01,RMC,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1.8333333333333333
2017-10-01,RMC,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,44.666666666666664
2017-10-01,RMC,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,10.7
2017-10-01,Europe 1,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,25.4
2017-10-01,Europe 1,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1.6
2017-10-01,Europe 1,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1.7833333333333334
2017-10-01,RTL,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,39.2
2017-10-01,RTL,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,7.766666666666667
2017-10-01,RTL,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1.9
2017-10-01,RTL,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1.4666666666666666
2017-12-01,France Inter,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,31.466666666666665
2017-12-01,France Inter,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,21.566666666666666
2017-12-01,France Inter,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,4.433333333333334
2017-12-01,France Inter,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,2.1333333333333333
2017-12-01,France Info,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,228.81666666666666
