month,media,tv,radio,prog_type,nom,appartenance,party_abb,time
2020-09-01,LCI,TRUE,FALSE,MAG,Florennes Isabelle,Mouvement Démocrate,MODEM,17
2020-02-01,BFM TV,TRUE,FALSE,JT,Florennes Isabelle,Mouvement Démocrate,MODEM,33
2020-02-01,CNEWS,TRUE,FALSE,JT,Florennes Isabelle,Mouvement Démocrate,MODEM,2
2020-02-01,CNEWS,TRUE,FALSE,MAG,Florennes Isabelle,Mouvement Démocrate,MODEM,22
2020-02-01,LCI,TRUE,FALSE,JT,Florennes Isabelle,Mouvement Démocrate,MODEM,1
2020-02-01,LCI,TRUE,FALSE,MAG,Florennes Isabelle,Mouvement Démocrate,MODEM,33
2020-11-01,BFM TV,TRUE,FALSE,JT,Florennes Isabelle,Mouvement Démocrate,MODEM,6
2020-11-01,LCI,TRUE,FALSE,MAG,Florennes Isabelle,Mouvement Démocrate,MODEM,15
2020-11-01,France Info TV,TRUE,FALSE,JT,Florennes Isabelle,Mouvement Démocrate,MODEM,10
2020-01-01,BFM TV,TRUE,FALSE,JT,Florennes Isabelle,Mouvement Démocrate,MODEM,18
2020-01-01,CNEWS,TRUE,FALSE,MAG,Florennes Isabelle,Mouvement Démocrate,MODEM,32
2020-01-01,LCI,TRUE,FALSE,MAG,Florennes Isabelle,Mouvement Démocrate,MODEM,13
2020-01-01,France Info TV,TRUE,FALSE,JT,Florennes Isabelle,Mouvement Démocrate,MODEM,23
2020-03-01,CNEWS,TRUE,FALSE,MAG,Florennes Isabelle,Mouvement Démocrate,MODEM,6
2020-03-01,LCI,TRUE,FALSE,MAG,Florennes Isabelle,Mouvement Démocrate,MODEM,4
2020-10-01,BFM TV,TRUE,FALSE,MAG,Florennes Isabelle,Mouvement Démocrate,MODEM,5
2020-10-01,LCI,TRUE,FALSE,MAG,Florennes Isabelle,Mouvement Démocrate,MODEM,9
2020-12-01,BFM TV,TRUE,FALSE,MAG,Florennes Isabelle,Mouvement Démocrate,MODEM,6
2020-12-01,LCI,TRUE,FALSE,MAG,Florennes Isabelle,Mouvement Démocrate,MODEM,46
2020-01-01,Sud Radio,FALSE,TRUE,MAG,Florennes Isabelle,Mouvement Démocrate,MODEM,6
2020-08-01,LCI,TRUE,FALSE,MAG,Florennes Isabelle,Mouvement Démocrate,MODEM,7
2020-07-01,BFM TV,TRUE,FALSE,JT,Florennes Isabelle,Mouvement Démocrate,MODEM,3
2020-07-01,BFM TV,TRUE,FALSE,MAG,Florennes Isabelle,Mouvement Démocrate,MODEM,5
2020-07-01,LCI,TRUE,FALSE,MAG,Florennes Isabelle,Mouvement Démocrate,MODEM,15
2020-06-01,CNEWS,TRUE,FALSE,MAG,Florennes Isabelle,Mouvement Démocrate,MODEM,13
2020-06-01,LCI,TRUE,FALSE,MAG,Florennes Isabelle,Mouvement Démocrate,MODEM,37
2020-05-01,CNEWS,TRUE,FALSE,JT,Florennes Isabelle,Mouvement Démocrate,MODEM,5
2020-05-01,CNEWS,TRUE,FALSE,MAG,Florennes Isabelle,Mouvement Démocrate,MODEM,10
2020-05-01,LCI,TRUE,FALSE,MAG,Florennes Isabelle,Mouvement Démocrate,MODEM,8
2020-05-01,TF1,TRUE,FALSE,MAG,Florennes Isabelle,Mouvement Démocrate,MODEM,2
2020-09-01,TF1,TRUE,FALSE,MAG,Florennes Isabelle,Mouvement Démocrate,MODEM,1
2020-02-01,RMC Story,TRUE,FALSE,MAG,Gregoire Olivia,La République En Marche,LREM,9
2020-02-01,CNEWS,TRUE,FALSE,MAG,Gregoire Olivia,La République En Marche,LREM,9
2020-02-01,LCI,TRUE,FALSE,MAG,Gregoire Olivia,La République En Marche,LREM,5
2020-04-01,CNEWS,TRUE,FALSE,JT,Gregoire Olivia,La République En Marche,LREM,5
2020-04-01,LCI,TRUE,FALSE,MAG,Gregoire Olivia,La République En Marche,LREM,27
2020-04-01,France Info TV,TRUE,FALSE,JT,Gregoire Olivia,La République En Marche,LREM,12
2020-03-01,France Info TV,TRUE,FALSE,PROG,Gregoire Olivia,La République En Marche,LREM,12
2020-10-01,LCI,TRUE,FALSE,MAG,Gregoire Olivia,Ministre,Exécutif,3
2020-10-01,France Info TV,TRUE,FALSE,JT,Gregoire Olivia,Ministre,Exécutif,12
2020-12-01,LCI,TRUE,FALSE,MAG,Gregoire Olivia,Ministre,Exécutif,73.01666666666667
2020-11-01,BFM,FALSE,TRUE,MAG,Gregoire Olivia,Ministre,Exécutif,211.05
2020-11-01,Europe 1,FALSE,TRUE,MAG,Gregoire Olivia,Ministre,Exécutif,8
2020-11-01,RTL,FALSE,TRUE,MAG,Gregoire Olivia,Ministre,Exécutif,9
2020-11-01,Sud Radio,FALSE,TRUE,MAG,Gregoire Olivia,Ministre,Exécutif,13
2020-02-01,France Info,FALSE,TRUE,JT,Gregoire Olivia,La République En Marche,LREM,2
2020-02-01,France Info,FALSE,TRUE,MAG,Gregoire Olivia,La République En Marche,LREM,20
2020-02-01,BFM,FALSE,TRUE,MAG,Gregoire Olivia,La République En Marche,LREM,16
2020-04-01,BFM,FALSE,TRUE,MAG,Gregoire Olivia,La République En Marche,LREM,24
2020-01-01,Europe 1,FALSE,TRUE,MAG,Gregoire Olivia,La République En Marche,LREM,7
2020-03-01,France Inter,FALSE,TRUE,MAG,Gregoire Olivia,La République En Marche,LREM,12
2020-03-01,France Info,FALSE,TRUE,JT,Gregoire Olivia,La République En Marche,LREM,1
2020-03-01,France Culture,FALSE,TRUE,MAG,Gregoire Olivia,La République En Marche,LREM,12
2020-10-01,France Info,FALSE,TRUE,JT,Gregoire Olivia,Ministre,Exécutif,6
2020-10-01,France Info,FALSE,TRUE,MAG,Gregoire Olivia,Ministre,Exécutif,14
2020-06-01,LCI,TRUE,FALSE,MAG,Gregoire Olivia,La République En Marche,LREM,22
2020-05-01,LCI,TRUE,FALSE,MAG,Gregoire Olivia,La République En Marche,LREM,13
2020-05-01,BFM,FALSE,TRUE,MAG,Gregoire Olivia,La République En Marche,LREM,27
2020-05-01,RTL,FALSE,TRUE,MAG,Gregoire Olivia,La République En Marche,LREM,17
2020-06-01,France Inter,FALSE,TRUE,JT,Gregoire Olivia,La République En Marche,LREM,3
2020-06-01,BFM,FALSE,TRUE,MAG,Gregoire Olivia,La République En Marche,LREM,35
2020-09-01,RMC Story,TRUE,FALSE,MAG,Gregoire Olivia,Ministre,Exécutif,5
2020-09-01,BFM TV,TRUE,FALSE,JT,Baroin Francois,Les Républicains,LR,6
2020-09-01,BFM TV,TRUE,FALSE,MAG,Baroin Francois,Les Républicains,LR,1
2020-09-01,CNEWS,TRUE,FALSE,JT,Baroin Francois,Les Républicains,LR,9
2020-09-01,CNEWS,TRUE,FALSE,MAG,Baroin Francois,Les Républicains,LR,2
2020-09-01,LCI,TRUE,FALSE,JT,Baroin Francois,Les Républicains,LR,1
2020-09-01,LCI,TRUE,FALSE,MAG,Baroin Francois,Les Républicains,LR,3
2020-09-01,France Info TV,TRUE,FALSE,JT,Baroin Francois,Les Républicains,LR,5
2020-09-01,France Info TV,TRUE,FALSE,MAG,Baroin Francois,Les Républicains,LR,1
2020-09-01,France Info TV,TRUE,FALSE,PROG,Baroin Francois,Les Républicains,LR,29
2020-04-01,CNEWS,TRUE,FALSE,MAG,Baroin Francois,Les Républicains,LR,4
2020-03-01,BFM TV,TRUE,FALSE,JT,Baroin Francois,Les Républicains,LR,2
2020-03-01,CNEWS,TRUE,FALSE,MAG,Baroin Francois,Les Républicains,LR,4
2020-03-01,LCI,TRUE,FALSE,MAG,Baroin Francois,Les Républicains,LR,2
2020-03-01,France Info TV,TRUE,FALSE,JT,Baroin Francois,Les Républicains,LR,1
2020-10-01,CNEWS,TRUE,FALSE,JT,Baroin Francois,Les Républicains,LR,3
2020-10-01,CNEWS,TRUE,FALSE,MAG,Baroin Francois,Les Républicains,LR,2
2020-10-01,LCI,TRUE,FALSE,MAG,Baroin Francois,Les Républicains,LR,1
2020-10-01,France Info TV,TRUE,FALSE,JT,Baroin Francois,Les Républicains,LR,1
2020-04-01,France Info,FALSE,TRUE,JT,Baroin Francois,Les Républicains,LR,1
2020-03-01,France Info,FALSE,TRUE,JT,Baroin Francois,Les Républicains,LR,1
2020-05-01,BFM TV,TRUE,FALSE,JT,Baroin Francois,Les Républicains,LR,1
2020-05-01,CNEWS,TRUE,FALSE,MAG,Baroin Francois,Les Républicains,LR,3
2020-05-01,LCI,TRUE,FALSE,JT,Baroin Francois,Les Républicains,LR,2
2020-05-01,LCI,TRUE,FALSE,MAG,Baroin Francois,Les Républicains,LR,3
2020-05-01,Europe 1,FALSE,TRUE,JT,Baroin Francois,Les Républicains,LR,11
2020-05-01,Europe 1,FALSE,TRUE,MAG,Baroin Francois,Les Républicains,LR,11
2020-07-01,France Info,FALSE,TRUE,JT,Baroin Francois,Les Républicains,LR,3
2020-05-01,TMC,TRUE,FALSE,MAG,Baroin Francois,Les Républicains,LR,1
2020-12-01,C8,TRUE,FALSE,PROG,Baroin Francois,Les Républicains,LR,1
2020-09-01,TF1,TRUE,FALSE,MAG,Baroin Francois,Les Républicains,LR,1
2020-01-01,TF1,TRUE,FALSE,MAG,Boyer Valerie,Les Républicains,LR,1
2020-09-01,LCI,TRUE,FALSE,MAG,Boyer Valerie,Les Républicains,LR,3
2020-02-01,BFM TV,TRUE,FALSE,JT,Boyer Valerie,Les Républicains,LR,7
2020-02-01,LCI,TRUE,FALSE,MAG,Boyer Valerie,Les Républicains,LR,35
2020-02-01,France Info TV,TRUE,FALSE,JT,Boyer Valerie,Les Républicains,LR,8
2020-04-01,BFM TV,TRUE,FALSE,JT,Boyer Valerie,Les Républicains,LR,14
2020-04-01,CNEWS,TRUE,FALSE,MAG,Boyer Valerie,Les Républicains,LR,11
2020-04-01,LCI,TRUE,FALSE,MAG,Boyer Valerie,Les Républicains,LR,11
2020-11-01,CNEWS,TRUE,FALSE,MAG,Boyer Valerie,Les Républicains,LR,16
2020-11-01,LCI,TRUE,FALSE,MAG,Boyer Valerie,Les Républicains,LR,6
2020-01-01,BFM TV,TRUE,FALSE,JT,Boyer Valerie,Les Républicains,LR,3
2020-01-01,LCI,TRUE,FALSE,MAG,Boyer Valerie,Les Républicains,LR,5
2020-03-01,BFM TV,TRUE,FALSE,JT,Boyer Valerie,Les Républicains,LR,8
2020-03-01,CNEWS,TRUE,FALSE,JT,Boyer Valerie,Les Républicains,LR,6
2020-03-01,CNEWS,TRUE,FALSE,MAG,Boyer Valerie,Les Républicains,LR,6
2020-03-01,LCI,TRUE,FALSE,JT,Boyer Valerie,Les Républicains,LR,1
2020-03-01,LCI,TRUE,FALSE,MAG,Boyer Valerie,Les Républicains,LR,13
2020-10-01,LCI,TRUE,FALSE,MAG,Boyer Valerie,Les Républicains,LR,3
2020-12-01,CNEWS,TRUE,FALSE,JT,Boyer Valerie,Les Républicains,LR,1
2020-12-01,CNEWS,TRUE,FALSE,MAG,Boyer Valerie,Les Républicains,LR,6
2020-04-01,France Info,FALSE,TRUE,JT,Boyer Valerie,Les Républicains,LR,4
2020-03-01,France Info,FALSE,TRUE,JT,Boyer Valerie,Les Républicains,LR,2
2020-03-01,Europe 1,FALSE,TRUE,JT,Boyer Valerie,Les Républicains,LR,1
2020-08-01,BFM TV,TRUE,FALSE,MAG,Boyer Valerie,Les Républicains,LR,13
2020-08-01,LCI,TRUE,FALSE,JT,Boyer Valerie,Les Républicains,LR,2
2020-06-01,BFM TV,TRUE,FALSE,JT,Boyer Valerie,Les Républicains,LR,2
2020-06-01,LCI,TRUE,FALSE,MAG,Boyer Valerie,Les Républicains,LR,19
2020-05-01,LCI,TRUE,FALSE,MAG,Boyer Valerie,Les Républicains,LR,9
2020-05-01,France Info TV,TRUE,FALSE,JT,Boyer Valerie,Les Républicains,LR,4
2020-09-01,RMC Story,TRUE,FALSE,MAG,Boyer Valerie,Les Républicains,LR,3
2020-09-01,BFM TV,TRUE,FALSE,JT,Descrozaille Frederic,La République En Marche,LREM,15
2020-09-01,BFM TV,TRUE,FALSE,MAG,Descrozaille Frederic,La République En Marche,LREM,5
2020-09-01,LCI,TRUE,FALSE,MAG,Descrozaille Frederic,La République En Marche,LREM,33
2020-02-01,CNEWS,TRUE,FALSE,MAG,Descrozaille Frederic,La République En Marche,LREM,7
2020-02-01,LCI,TRUE,FALSE,MAG,Descrozaille Frederic,La République En Marche,LREM,75.01666666666667
2020-04-01,CNEWS,TRUE,FALSE,JT,Descrozaille Frederic,La République En Marche,LREM,20
2020-04-01,CNEWS,TRUE,FALSE,MAG,Descrozaille Frederic,La République En Marche,LREM,11
2020-11-01,BFM TV,TRUE,FALSE,MAG,Descrozaille Frederic,La République En Marche,LREM,3
2020-11-01,LCI,TRUE,FALSE,MAG,Descrozaille Frederic,La République En Marche,LREM,22
2020-01-01,CNEWS,TRUE,FALSE,MAG,Descrozaille Frederic,La République En Marche,LREM,10
2020-01-01,LCI,TRUE,FALSE,MAG,Descrozaille Frederic,La République En Marche,LREM,17
2020-03-01,CNEWS,TRUE,FALSE,MAG,Descrozaille Frederic,La République En Marche,LREM,43
2020-03-01,LCI,TRUE,FALSE,MAG,Descrozaille Frederic,La République En Marche,LREM,8
2020-10-01,BFM TV,TRUE,FALSE,JT,Descrozaille Frederic,La République En Marche,LREM,5
2020-10-01,LCI,TRUE,FALSE,MAG,Descrozaille Frederic,La République En Marche,LREM,13
2020-12-01,BFM TV,TRUE,FALSE,JT,Descrozaille Frederic,La République En Marche,LREM,7
2020-12-01,LCI,TRUE,FALSE,MAG,Descrozaille Frederic,La République En Marche,LREM,22
2020-10-01,France Info,FALSE,TRUE,JT,Descrozaille Frederic,La République En Marche,LREM,17
2020-08-01,BFM TV,TRUE,FALSE,MAG,Descrozaille Frederic,La République En Marche,LREM,5
2020-08-01,LCI,TRUE,FALSE,MAG,Descrozaille Frederic,La République En Marche,LREM,7
2020-07-01,BFM TV,TRUE,FALSE,JT,Descrozaille Frederic,La République En Marche,LREM,11
2020-07-01,BFM TV,TRUE,FALSE,MAG,Descrozaille Frederic,La République En Marche,LREM,6
2020-07-01,CNEWS,TRUE,FALSE,MAG,Descrozaille Frederic,La République En Marche,LREM,6
2020-07-01,LCI,TRUE,FALSE,MAG,Descrozaille Frederic,La République En Marche,LREM,70.01666666666667
2020-06-01,BFM TV,TRUE,FALSE,JT,Descrozaille Frederic,La République En Marche,LREM,4
2020-06-01,CNEWS,TRUE,FALSE,MAG,Descrozaille Frederic,La République En Marche,LREM,21
2020-06-01,LCI,TRUE,FALSE,MAG,Descrozaille Frederic,La République En Marche,LREM,99.01666666666667
2020-05-01,CNEWS,TRUE,FALSE,MAG,Descrozaille Frederic,La République En Marche,LREM,20
2020-05-01,LCI,TRUE,FALSE,MAG,Descrozaille Frederic,La République En Marche,LREM,54
2020-09-01,TF1,TRUE,FALSE,MAG,Descrozaille Frederic,La République En Marche,LREM,5
2020-09-01,CNEWS,TRUE,FALSE,MAG,Givernet Olga,La République En Marche,LREM,21
2020-09-01,LCI,TRUE,FALSE,MAG,Givernet Olga,La République En Marche,LREM,7
2020-02-01,BFM TV,TRUE,FALSE,JT,Givernet Olga,La République En Marche,LREM,1
2020-02-01,CNEWS,TRUE,FALSE,MAG,Givernet Olga,La République En Marche,LREM,14
2020-02-01,LCI,TRUE,FALSE,MAG,Givernet Olga,La République En Marche,LREM,14
2020-11-01,BFM TV,TRUE,FALSE,JT,Givernet Olga,La République En Marche,LREM,7
2020-11-01,CNEWS,TRUE,FALSE,MAG,Givernet Olga,La République En Marche,LREM,7
2020-11-01,France Info TV,TRUE,FALSE,JT,Givernet Olga,La République En Marche,LREM,14
2020-01-01,BFM TV,TRUE,FALSE,JT,Givernet Olga,La République En Marche,LREM,6
2020-01-01,LCI,TRUE,FALSE,MAG,Givernet Olga,La République En Marche,LREM,3
2020-10-01,LCI,TRUE,FALSE,MAG,Givernet Olga,La République En Marche,LREM,5
2020-12-01,BFM TV,TRUE,FALSE,JT,Givernet Olga,La République En Marche,LREM,4
2020-12-01,CNEWS,TRUE,FALSE,MAG,Givernet Olga,La République En Marche,LREM,22
2020-12-01,LCI,TRUE,FALSE,MAG,Givernet Olga,La République En Marche,LREM,5
2020-12-01,RMC,FALSE,TRUE,JT,Givernet Olga,La République En Marche,LREM,1
2020-08-01,CNEWS,TRUE,FALSE,MAG,Givernet Olga,La République En Marche,LREM,7
2020-08-01,LCI,TRUE,FALSE,MAG,Givernet Olga,La République En Marche,LREM,6
2020-07-01,BFM TV,TRUE,FALSE,JT,Givernet Olga,La République En Marche,LREM,31
2020-07-01,BFM TV,TRUE,FALSE,MAG,Givernet Olga,La République En Marche,LREM,5
2020-07-01,CNEWS,TRUE,FALSE,MAG,Givernet Olga,La République En Marche,LREM,19
2020-07-01,LCI,TRUE,FALSE,MAG,Givernet Olga,La République En Marche,LREM,15
2020-06-01,BFM TV,TRUE,FALSE,JT,Givernet Olga,La République En Marche,LREM,8
2020-06-01,LCI,TRUE,FALSE,JT,Givernet Olga,La République En Marche,LREM,5
2020-06-01,LCI,TRUE,FALSE,MAG,Givernet Olga,La République En Marche,LREM,5
2020-05-01,BFM TV,TRUE,FALSE,JT,Givernet Olga,La République En Marche,LREM,2
2020-05-01,LCI,TRUE,FALSE,JT,Givernet Olga,La République En Marche,LREM,1
2020-05-01,LCI,TRUE,FALSE,MAG,Givernet Olga,La République En Marche,LREM,6
2020-05-01,France Info TV,TRUE,FALSE,JT,Givernet Olga,La République En Marche,LREM,4
2020-05-01,France Info,FALSE,TRUE,JT,Givernet Olga,La République En Marche,LREM,11
2020-12-01,RMC Découverte,TRUE,FALSE,JT,Givernet Olga,La République En Marche,LREM,1
2020-09-01,BFM TV,TRUE,FALSE,JT,Goujon Philippe,Les Républicains,LR,2
2020-09-01,CNEWS,TRUE,FALSE,MAG,Goujon Philippe,Les Républicains,LR,6
2020-09-01,LCI,TRUE,FALSE,MAG,Goujon Philippe,Les Républicains,LR,20
2020-02-01,BFM TV,TRUE,FALSE,JT,Goujon Philippe,Les Républicains,LR,5
2020-02-01,LCI,TRUE,FALSE,MAG,Goujon Philippe,Les Républicains,LR,18
2020-11-01,BFM TV,TRUE,FALSE,JT,Goujon Philippe,Les Républicains,LR,4
2020-11-01,LCI,TRUE,FALSE,MAG,Goujon Philippe,Les Républicains,LR,1
2020-11-01,France Info TV,TRUE,FALSE,JT,Goujon Philippe,Les Républicains,LR,1
2020-01-01,BFM TV,TRUE,FALSE,JT,Goujon Philippe,Les Républicains,LR,3
2020-01-01,CNEWS,TRUE,FALSE,JT,Goujon Philippe,Les Républicains,LR,2
2020-01-01,CNEWS,TRUE,FALSE,MAG,Goujon Philippe,Les Républicains,LR,2
2020-01-01,LCI,TRUE,FALSE,MAG,Goujon Philippe,Les Républicains,LR,28
2020-01-01,France Info TV,TRUE,FALSE,JT,Goujon Philippe,Les Républicains,LR,12
2020-03-01,LCI,TRUE,FALSE,MAG,Goujon Philippe,Les Républicains,LR,4
2020-10-01,CNEWS,TRUE,FALSE,MAG,Goujon Philippe,Les Républicains,LR,8
2020-10-01,LCI,TRUE,FALSE,MAG,Goujon Philippe,Les Républicains,LR,14
2020-12-01,LCI,TRUE,FALSE,MAG,Goujon Philippe,Les Républicains,LR,9
2020-04-01,RTL,FALSE,TRUE,MAG,Goujon Philippe,Les Républicains,LR,5
2020-01-01,France Info,FALSE,TRUE,JT,Goujon Philippe,Les Républicains,LR,3
2020-08-01,BFM TV,TRUE,FALSE,JT,Goujon Philippe,Les Républicains,LR,24
2020-08-01,CNEWS,TRUE,FALSE,JT,Goujon Philippe,Les Républicains,LR,8
2020-08-01,CNEWS,TRUE,FALSE,MAG,Goujon Philippe,Les Républicains,LR,5
2020-08-01,LCI,TRUE,FALSE,JT,Goujon Philippe,Les Républicains,LR,3
2020-07-01,CNEWS,TRUE,FALSE,MAG,Goujon Philippe,Les Républicains,LR,3
2020-07-01,LCI,TRUE,FALSE,MAG,Goujon Philippe,Les Républicains,LR,22
2020-05-01,LCI,TRUE,FALSE,JT,Goujon Philippe,Les Républicains,LR,3
2020-05-01,LCI,TRUE,FALSE,MAG,Goujon Philippe,Les Républicains,LR,2
2020-05-01,France Info,FALSE,TRUE,JT,Goujon Philippe,Les Républicains,LR,3
2020-05-01,RTL,FALSE,TRUE,MAG,Goujon Philippe,Les Républicains,LR,3
2020-08-01,France Info,FALSE,TRUE,JT,Goujon Philippe,Les Républicains,LR,11
2020-01-01,RMC Découverte,TRUE,FALSE,MAG,Reda Robin,Libres,Libres,4
2020-09-01,LCI,TRUE,FALSE,MAG,Reda Robin,Libres,Libres,19
2020-02-01,CNEWS,TRUE,FALSE,MAG,Reda Robin,Libres,Libres,5
2020-02-01,LCI,TRUE,FALSE,MAG,Reda Robin,Libres,Libres,9
2020-04-01,BFM TV,TRUE,FALSE,JT,Reda Robin,Les Républicains,LR,1
2020-04-01,CNEWS,TRUE,FALSE,JT,Reda Robin,Libres,Libres,1
2020-04-01,France Info TV,TRUE,FALSE,JT,Reda Robin,Libres,Libres,1
2020-11-01,LCI,TRUE,FALSE,MAG,Reda Robin,Libres,Libres,9
2020-11-01,France Info TV,TRUE,FALSE,JT,Reda Robin,Libres,Libres,9
2020-01-01,BFM TV,TRUE,FALSE,JT,Reda Robin,Libres,Libres,2
2020-01-01,LCI,TRUE,FALSE,MAG,Reda Robin,Libres,Libres,19
2020-03-01,France Info TV,TRUE,FALSE,JT,Reda Robin,Libres,Libres,1
2020-10-01,BFM TV,TRUE,FALSE,JT,Reda Robin,Libres,Libres,4
2020-10-01,CNEWS,TRUE,FALSE,MAG,Reda Robin,Libres,Libres,3
2020-12-01,LCI,TRUE,FALSE,MAG,Reda Robin,Libres,Libres,4
2020-11-01,RMC,FALSE,TRUE,MAG,Reda Robin,Libres,Libres,10
2020-01-01,RMC,FALSE,TRUE,MAG,Reda Robin,Libres,Libres,5
2020-01-01,Europe 1,FALSE,TRUE,MAG,Reda Robin,Libres,Libres,6
2020-08-01,BFM TV,TRUE,FALSE,JT,Reda Robin,Libres,Libres,2
2020-08-01,LCI,TRUE,FALSE,MAG,Reda Robin,Libres,Libres,5
2020-07-01,CNEWS,TRUE,FALSE,JT,Reda Robin,Libres,Libres,6
2020-07-01,CNEWS,TRUE,FALSE,MAG,Reda Robin,Libres,Libres,3
2020-07-01,LCI,TRUE,FALSE,MAG,Reda Robin,Libres,Libres,18
2020-07-01,France Info TV,TRUE,FALSE,JT,Reda Robin,Libres,Libres,13
2020-06-01,BFM TV,TRUE,FALSE,JT,Reda Robin,Libres,Libres,2
2020-06-01,LCI,TRUE,FALSE,MAG,Reda Robin,Libres,Libres,6
2020-05-01,CNEWS,TRUE,FALSE,MAG,Reda Robin,Libres,Libres,6
2020-05-01,LCI,TRUE,FALSE,MAG,Reda Robin,Libres,Libres,11
2020-11-01,RMC Story,TRUE,FALSE,MAG,Reda Robin,Libres,Libres,5
2020-12-01,Canal +,TRUE,FALSE,MAG,Reda Robin,Libres,Libres,2
2020-02-01,Canal +,TRUE,FALSE,MAG,Bourlanges Jean Louis,Mouvement Démocrate,MODEM,7
2020-01-01,France 2,TRUE,FALSE,JT,Bourlanges Jean Louis,Mouvement Démocrate,MODEM,7
2020-11-01,France Info TV,TRUE,FALSE,JT,Bourlanges Jean Louis,Mouvement Démocrate,MODEM,26
2020-01-01,LCI,TRUE,FALSE,MAG,Bourlanges Jean Louis,Mouvement Démocrate,MODEM,1
2020-01-01,France Info TV,TRUE,FALSE,PROG,Bourlanges Jean Louis,Mouvement Démocrate,MODEM,4
2020-03-01,CNEWS,TRUE,FALSE,JT,Bourlanges Jean Louis,Mouvement Démocrate,MODEM,9
2020-12-01,BFM TV,TRUE,FALSE,JT,Bourlanges Jean Louis,Mouvement Démocrate,MODEM,3
2020-12-01,LCI,TRUE,FALSE,MAG,Bourlanges Jean Louis,Mouvement Démocrate,MODEM,47
2020-12-01,France Info TV,TRUE,FALSE,MAG,Bourlanges Jean Louis,Mouvement Démocrate,MODEM,7
2020-11-01,Radio Classique,FALSE,TRUE,MAG,Bourlanges Jean Louis,Mouvement Démocrate,MODEM,25
2020-12-01,France Info,FALSE,TRUE,JT,Bourlanges Jean Louis,Mouvement Démocrate,MODEM,46
2020-12-01,France Culture,FALSE,TRUE,JT,Bourlanges Jean Louis,Mouvement Démocrate,MODEM,1
2020-12-01,Radio Classique,FALSE,TRUE,MAG,Bourlanges Jean Louis,Mouvement Démocrate,MODEM,12
2020-12-01,BFM,FALSE,TRUE,MAG,Bourlanges Jean Louis,Mouvement Démocrate,MODEM,21
2020-12-01,Europe 1,FALSE,TRUE,JT,Bourlanges Jean Louis,Mouvement Démocrate,MODEM,7
2020-02-01,Radio Classique,FALSE,TRUE,MAG,Bourlanges Jean Louis,Mouvement Démocrate,MODEM,8
2020-02-01,Europe 1,FALSE,TRUE,MAG,Bourlanges Jean Louis,Mouvement Démocrate,MODEM,13
2020-04-01,France Inter,FALSE,TRUE,MAG,Bourlanges Jean Louis,Mouvement Démocrate,MODEM,20
2020-04-01,Radio Classique,FALSE,TRUE,MAG,Bourlanges Jean Louis,Mouvement Démocrate,MODEM,7
2020-01-01,France Inter,FALSE,TRUE,MAG,Bourlanges Jean Louis,Mouvement Démocrate,MODEM,16
2020-01-01,Radio Classique,FALSE,TRUE,MAG,Bourlanges Jean Louis,Mouvement Démocrate,MODEM,5
2020-10-01,Radio Classique,FALSE,TRUE,MAG,Bourlanges Jean Louis,Mouvement Démocrate,MODEM,11
2020-10-01,BFM,FALSE,TRUE,MAG,Bourlanges Jean Louis,Mouvement Démocrate,MODEM,43
2020-06-01,LCI,TRUE,FALSE,MAG,Bourlanges Jean Louis,Mouvement Démocrate,MODEM,21
2020-05-01,Radio Classique,FALSE,TRUE,MAG,Bourlanges Jean Louis,Mouvement Démocrate,MODEM,6
2020-05-01,BFM,FALSE,TRUE,MAG,Bourlanges Jean Louis,Mouvement Démocrate,MODEM,74.01666666666667
2020-05-01,Europe 1,FALSE,TRUE,MAG,Bourlanges Jean Louis,Mouvement Démocrate,MODEM,29
2020-07-01,Europe 1,FALSE,TRUE,MAG,Bourlanges Jean Louis,Mouvement Démocrate,MODEM,8
2020-06-01,Radio Classique,FALSE,TRUE,MAG,Bourlanges Jean Louis,Mouvement Démocrate,MODEM,4
2020-02-01,TMC,TRUE,FALSE,MAG,Griveaux Benjamin,La République En Marche,LREM,1
2020-01-01,France 2,TRUE,FALSE,JT,Griveaux Benjamin,La République En Marche,LREM,8
2020-01-01,Canal +,TRUE,FALSE,MAG,Griveaux Benjamin,La République En Marche,LREM,1
2020-01-01,France 5,TRUE,FALSE,MAG,Griveaux Benjamin,La République En Marche,LREM,1
2020-01-01,France 5,TRUE,FALSE,PROG,Griveaux Benjamin,La République En Marche,LREM,1
2020-01-01,TMC,TRUE,FALSE,MAG,Griveaux Benjamin,La République En Marche,LREM,5
2020-01-01,RMC Story,TRUE,FALSE,MAG,Griveaux Benjamin,La République En Marche,LREM,15
2020-01-01,RMC Découverte,TRUE,FALSE,JT,Griveaux Benjamin,La République En Marche,LREM,1
2020-02-01,BFM TV,TRUE,FALSE,MAG,Griveaux Benjamin,La République En Marche,LREM,1
2020-02-01,LCI,TRUE,FALSE,MAG,Griveaux Benjamin,La République En Marche,LREM,1
2020-01-01,BFM TV,TRUE,FALSE,JT,Griveaux Benjamin,La République En Marche,LREM,19
2020-01-01,BFM TV,TRUE,FALSE,MAG,Griveaux Benjamin,La République En Marche,LREM,23
2020-01-01,CNEWS,TRUE,FALSE,JT,Griveaux Benjamin,La République En Marche,LREM,7
2020-01-01,LCI,TRUE,FALSE,JT,Griveaux Benjamin,La République En Marche,LREM,3
2020-01-01,LCI,TRUE,FALSE,MAG,Griveaux Benjamin,La République En Marche,LREM,36
