month,media,tv,radio,prog_type,nom,appartenance,party_abb,time,path
2021-02-01,LCI,TRUE,FALSE,MAG,Le Brun Agnes,Divers Droite,Droite,3,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er-28-02-2021.xlsx
2021-01-01,France Culture,FALSE,TRUE,JT,Le Brun Agnes,Divers Droite,Droite,3,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20janvier%202021.xlsx
2021-01-01,Europe 1,FALSE,TRUE,JT,Le Brun Agnes,Divers Droite,Droite,2,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20janvier%202021.xlsx
2021-01-01,RTL,FALSE,TRUE,MAG,Le Brun Agnes,Divers Droite,Droite,7,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20janvier%202021.xlsx
2021-08-01,BFM TV,TRUE,FALSE,JT,Leboeuf Alain,Les Républicains,LR,7,../raw_data/final/2021//Personnalites_Chaine_d_information_01-08-2021_31-08-2021%20%281%29.xlsx
2021-08-01,France Info TV,TRUE,FALSE,JT,Leboeuf Alain,Les Républicains,LR,4,../raw_data/final/2021//Personnalites_Chaine_d_information_01-08-2021_31-08-2021%20%281%29.xlsx
2021-08-01,CNEWS,TRUE,FALSE,MAG,Leboeuf Alain,Les Républicains,LR,1,../raw_data/final/2021//Personnalites_Chaine_d_information_01-08-2021_31-08-2021%20%281%29.xlsx
2021-08-01,France Info,FALSE,TRUE,JT,Leboeuf Alain,Les Républicains,LR,8,../raw_data/final/2021//Personnalites_Radio_01-08-2021_31-08-2021.xlsx
2021-03-01,France Info TV,TRUE,FALSE,JT,Lecocq Charlotte,La République En Marche,LREM,6,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-03-2021.xlsx
2021-07-01,BFM TV,TRUE,FALSE,JT,Lecocq Charlotte,La République En Marche,LREM,3,../raw_data/final/2021//Personnalites_Chaine_d_information_01-07-2021_31-07-2021.xlsx
2021-08-01,BFM TV,TRUE,FALSE,JT,Lecocq Charlotte,La République En Marche,LREM,4,../raw_data/final/2021//Personnalites_Chaine_d_information_01-08-2021_31-08-2021%20%281%29.xlsx
2021-02-01,France Culture,FALSE,TRUE,JT,Lecocq Charlotte,La République En Marche,LREM,4,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-28%20f%C3%A9vrier%202021.xlsx
2021-02-01,BFM TV,TRUE,FALSE,JT,Leger Stephanie,Parti Socialiste,PS,1,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er-28-02-2021.xlsx
2021-02-01,LCI,TRUE,FALSE,MAG,Leger Stephanie,EELV,EELV,1,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er-28-02-2021.xlsx
2021-02-01,France Info TV,TRUE,FALSE,JT,Leger Stephanie,Parti Socialiste,PS,1,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er-28-02-2021.xlsx
2021-02-01,RTL,FALSE,TRUE,MAG,Leger Stephanie,Parti Socialiste,PS,4,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-28%20f%C3%A9vrier%202021.xlsx
2021-02-01,LCI,TRUE,FALSE,MAG,Legrain Sarah,La France Insoumise,LFI,5,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er-28-02-2021.xlsx
2021-01-01,LCI,TRUE,FALSE,MAG,Legrain Sarah,La France Insoumise,LFI,5,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er-31-01-2021.xlsx
2021-04-01,LCI,TRUE,FALSE,MAG,Legrain Sarah,La France Insoumise,LFI,21,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2030-04-2021.xlsx
2021-03-01,LCI,TRUE,FALSE,MAG,Legrain Sarah,La France Insoumise,LFI,16,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-03-2021.xlsx
2021-07-01,BFM TV,TRUE,FALSE,MAG,Levrier Martin,La République En Marche,LREM,12,../raw_data/final/2021//Personnalites_Chaine_d_information_01-07-2021_31-07-2021.xlsx
2021-08-01,CNEWS,TRUE,FALSE,MAG,Levrier Martin,La République En Marche,LREM,27,../raw_data/final/2021//Personnalites_Chaine_d_information_01-08-2021_31-08-2021%20%281%29.xlsx
2021-09-01,CNEWS,TRUE,FALSE,MAG,Levrier Martin,La République En Marche,LREM,14,../raw_data/final/2021//Personnalites_Chaine_d_information_01-09-2021_30-09-2021.xlsx
2021-11-01,CNEWS,TRUE,FALSE,MAG,Levrier Martin,La République En Marche,LREM,27,../raw_data/final/2021//Personnalites_Chaine_d_information_01-11-2021_30-11-2021.xlsx
2021-07-01,BFM TV,TRUE,FALSE,MAG,Lorion David,Les Républicains,LR,6,../raw_data/final/2021//Personnalites_Chaine_d_information_01-07-2021_31-07-2021.xlsx
2021-08-01,BFM TV,TRUE,FALSE,MAG,Lorion David,Les Républicains,LR,2,../raw_data/final/2021//Personnalites_Chaine_d_information_01-08-2021_31-08-2021%20%281%29.xlsx
2021-02-01,France Info,FALSE,TRUE,JT,Lorion David,Les Républicains,LR,9,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-28%20f%C3%A9vrier%202021.xlsx
2021-03-01,France Info,FALSE,TRUE,JT,Lorion David,Les Républicains,LR,4,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20mars%202021.xlsx
2021-03-01,LCI,TRUE,FALSE,MAG,Martin Sebastien,Les Républicains,LR,3,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-03-2021.xlsx
2021-07-01,LCI,TRUE,FALSE,MAG,Martin Sebastien,Les Républicains,LR,2,../raw_data/final/2021//Personnalites_Chaine_d_information_01-07-2021_31-07-2021.xlsx
2021-08-01,LCI,TRUE,FALSE,MAG,Martin Sebastien,Les Républicains,LR,3,../raw_data/final/2021//Personnalites_Chaine_d_information_01-08-2021_31-08-2021%20%281%29.xlsx
2021-09-01,LCI,TRUE,FALSE,MAG,Martin Sebastien,Les Républicains,LR,3,../raw_data/final/2021//Personnalites_Chaine_d_information_01-09-2021_30-09-2021.xlsx
2021-01-01,CNEWS,TRUE,FALSE,MAG,Meadel Juliette,Divers Gauche,Gauche,8,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er-31-01-2021.xlsx
2021-09-01,France Info TV,TRUE,FALSE,JT,Meadel Juliette,Divers Gauche,Gauche,13,../raw_data/final/2021//Personnalites_Chaine_d_information_01-09-2021_30-09-2021.xlsx
2021-10-01,CNEWS,TRUE,FALSE,MAG,Meadel Juliette,Divers Gauche,Gauche,14,../raw_data/final/2021//Personnalites_Chaine_d_information_01-10-2021_31-10-2021.xlsx
2021-08-01,France Inter,FALSE,TRUE,MAG,Meadel Juliette,Divers Gauche,Gauche,7,../raw_data/final/2021//Personnalites_Radio_01-08-2021_31-08-2021.xlsx
2021-07-01,BFM TV,TRUE,FALSE,MAG,Meddah Assia,Mouvement Radical,NA,23,../raw_data/final/2021//Personnalites_Chaine_d_information_01-07-2021_31-07-2021.xlsx
2021-09-01,CNEWS,TRUE,FALSE,MAG,Meddah Assia,Mouvement Radical,NA,6,../raw_data/final/2021//Personnalites_Chaine_d_information_01-09-2021_30-09-2021.xlsx
2021-10-01,CNEWS,TRUE,FALSE,MAG,Meddah Assia,Mouvement Radical,NA,6,../raw_data/final/2021//Personnalites_Chaine_d_information_01-10-2021_31-10-2021.xlsx
2021-11-01,CNEWS,TRUE,FALSE,MAG,Meddah Assia,Mouvement Radical,NA,15,../raw_data/final/2021//Personnalites_Chaine_d_information_01-11-2021_30-11-2021.xlsx
2021-05-01,CNEWS,TRUE,FALSE,MAG,Meizonnet Nicolas,Rassemblement National,RN,22,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-05-2021.xlsx
2021-10-01,CNEWS,TRUE,FALSE,MAG,Meizonnet Nicolas,Rassemblement National,RN,8,../raw_data/final/2021//Personnalites_Chaine_d_information_01-10-2021_31-10-2021.xlsx
2021-11-01,CNEWS,TRUE,FALSE,MAG,Meizonnet Nicolas,Rassemblement National,RN,41,../raw_data/final/2021//Personnalites_Chaine_d_information_01-11-2021_30-11-2021.xlsx
2021-03-01,Canal +,TRUE,FALSE,MAG,Meizonnet Nicolas,Rassemblement National,RN,6,../raw_data/final/2021//TV%20GENERALISTES_TP%20PERSONNALITES%201er-31-03-2021.xlsx
2021-05-01,LCI,TRUE,FALSE,MAG,Mercier Jean Pierre,Lutte Ouvrière,NA,3,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-05-2021.xlsx
2021-08-01,CNEWS,TRUE,FALSE,MAG,Mercier Jean Pierre,Lutte Ouvrière,NA,32,../raw_data/final/2021//Personnalites_Chaine_d_information_01-08-2021_31-08-2021%20%281%29.xlsx
2021-10-01,CNEWS,TRUE,FALSE,MAG,Mercier Jean Pierre,Lutte Ouvrière,NA,34,../raw_data/final/2021//Personnalites_Chaine_d_information_01-10-2021_31-10-2021.xlsx
2021-10-01,LCI,TRUE,FALSE,MAG,Mercier Jean Pierre,Lutte Ouvrière,NA,8,../raw_data/final/2021//Personnalites_Chaine_d_information_01-10-2021_31-10-2021.xlsx
2021-02-01,BFM,FALSE,TRUE,MAG,Merckaert Lorrain,Divers Droite,Droite,1,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-28%20f%C3%A9vrier%202021.xlsx
2021-03-01,BFM,FALSE,TRUE,MAG,Merckaert Lorrain,Divers Droite,Droite,1,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20mars%202021.xlsx
2021-02-01,RMC Story,TRUE,FALSE,MAG,Merckaert Lorrain,Divers Droite,Droite,1,../raw_data/final/2021//TV%20GENERALISTES_TP%20PERSONNALITES%201er-28-02-2021.xlsx
2021-03-01,RMC Story,TRUE,FALSE,MAG,Merckaert Lorrain,Divers Droite,Droite,1,../raw_data/final/2021//TV%20GENERALISTES_TP%20PERSONNALITES%201er-31-03-2021.xlsx
2021-09-01,BFM TV,TRUE,FALSE,JT,Meric Georges,Parti Socialiste,PS,2,../raw_data/final/2021//Personnalites_Chaine_d_information_01-09-2021_30-09-2021.xlsx
2021-09-01,France Info TV,TRUE,FALSE,JT,Meric Georges,Parti Socialiste,PS,2,../raw_data/final/2021//Personnalites_Chaine_d_information_01-09-2021_30-09-2021.xlsx
2021-09-01,RMC Story,TRUE,FALSE,MAG,Meric Georges,Parti Socialiste,PS,5,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-09-2021_30-09-2021.xlsx
2021-09-01,RMC,FALSE,TRUE,MAG,Meric Georges,Parti Socialiste,PS,10,../raw_data/final/2021//Personnalites_Radio_01-09-2021_30-09-2021.xlsx
2021-09-01,RMC Story,TRUE,FALSE,MAG,Michel Athenais,Allons Enfants,NA,6,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-09-2021_30-09-2021.xlsx
2021-09-01,RMC,FALSE,TRUE,MAG,Michel Athenais,Allons Enfants,NA,6,../raw_data/final/2021//Personnalites_Radio_01-09-2021_30-09-2021.xlsx
2021-06-01,RMC,FALSE,TRUE,MAG,Michel Athenais,Allons Enfants,NA,4,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-30-06-2021.xlsx
2021-06-01,RMC Découverte,TRUE,FALSE,MAG,Michel Athenais,Allons Enfants,NA,4,../raw_data/final/2021//TV%20GENERALISTES_TP%20PERSONNALITES%201er-30-06-2021.xlsx
2021-10-01,RMC Story,TRUE,FALSE,MAG,Michel Athenais,Allons Enfants,NA,2,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-10-2021_31-10-2021.xlsx
2021-11-01,RMC Story,TRUE,FALSE,MAG,Michel Athenais,Allons Enfants,NA,2,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-11-2021_30-11-2021.xlsx
2021-10-01,RMC,FALSE,TRUE,MAG,Michel Athenais,Allons Enfants,NA,2,../raw_data/final/2021//Personnalites_Radio_01-10-2021_31-10-2021.xlsx
2021-11-01,RMC,FALSE,TRUE,MAG,Michel Athenais,Allons Enfants,NA,2,../raw_data/final/2021//Personnalites_Radio_01-11-2021_30-11-2021.xlsx
2021-08-01,France Info,FALSE,TRUE,JT,Militant(E) Europe Ecolog,EELV,EELV,3,../raw_data/final/2021//Personnalites_Radio_01-08-2021_31-08-2021.xlsx
2021-09-01,France Inter,FALSE,TRUE,JT,Militant(E) Europe Ecolog,EELV,EELV,4,../raw_data/final/2021//Personnalites_Radio_01-09-2021_30-09-2021.xlsx
2021-09-01,France Info,FALSE,TRUE,JT,Militant(E) Europe Ecolog,EELV,EELV,1,../raw_data/final/2021//Personnalites_Radio_01-09-2021_30-09-2021.xlsx
2021-02-01,France Info,FALSE,TRUE,JT,Militant(E) Europe Ecolog,EELV,EELV,1,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-28%20f%C3%A9vrier%202021.xlsx
2021-08-01,France Info,FALSE,TRUE,JT,Militant(E) Ps,Parti Communiste Français,PCF,1,../raw_data/final/2021//Personnalites_Radio_01-08-2021_31-08-2021.xlsx
2021-09-01,France Inter,FALSE,TRUE,JT,Militant(E) Ps,Parti Communiste Français,PCF,2,../raw_data/final/2021//Personnalites_Radio_01-09-2021_30-09-2021.xlsx
2021-09-01,France Info,FALSE,TRUE,JT,Militant(E) Ps,Parti Communiste Français,PCF,1,../raw_data/final/2021//Personnalites_Radio_01-09-2021_30-09-2021.xlsx
2021-01-01,France Culture,FALSE,TRUE,PROG,Militant(E) Ps,Parti Communiste Français,PCF,9,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20janvier%202021.xlsx
2021-09-01,France Info,FALSE,TRUE,JT,Milon Alain,Les Républicains,LR,6,../raw_data/final/2021//Personnalites_Radio_01-09-2021_30-09-2021.xlsx
2021-09-01,France Info,FALSE,TRUE,MAG,Milon Alain,Les Républicains,LR,2,../raw_data/final/2021//Personnalites_Radio_01-09-2021_30-09-2021.xlsx
2021-06-01,RTL,FALSE,TRUE,MAG,Milon Alain,Les Républicains,LR,4,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-30-06-2021.xlsx
2021-03-01,France Inter,FALSE,TRUE,MAG,Milon Alain,Les Républicains,LR,6,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20mars%202021.xlsx
2021-07-01,LCI,TRUE,FALSE,MAG,Mouraud Jacline,Les Émergents,NA,7,../raw_data/final/2021//Personnalites_Chaine_d_information_01-07-2021_31-07-2021.xlsx
2021-11-01,LCI,TRUE,FALSE,MAG,Mouraud Jacline,Les Émergents,NA,2,../raw_data/final/2021//Personnalites_Chaine_d_information_01-11-2021_30-11-2021.xlsx
2021-10-01,RMC Story,TRUE,FALSE,MAG,Mouraud Jacline,Les Émergents,NA,6,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-10-2021_31-10-2021.xlsx
2021-10-01,RMC,FALSE,TRUE,MAG,Mouraud Jacline,Les Émergents,NA,12,../raw_data/final/2021//Personnalites_Radio_01-10-2021_31-10-2021.xlsx
2021-11-01,France Info TV,TRUE,FALSE,JT,Nadot Sébastien,Divers Gauche,Gauche,14,../raw_data/final/2021//Personnalites_Chaine_d_information_01-11-2021_30-11-2021.xlsx
2021-11-01,France 2,TRUE,FALSE,MAG,Nadot Sébastien,Divers Gauche,Gauche,5,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-11-2021_30-11-2021.xlsx
2021-11-01,France 5,TRUE,FALSE,MAG,Nadot Sébastien,Divers Gauche,Gauche,9,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-11-2021_30-11-2021.xlsx
2021-11-01,France Info,FALSE,TRUE,JT,Nadot Sébastien,Divers Gauche,Gauche,13,../raw_data/final/2021//Personnalites_Radio_01-11-2021_30-11-2021.xlsx
2021-08-01,France Info TV,TRUE,FALSE,JT,Namur Gilles,EELV,EELV,4,../raw_data/final/2021//Personnalites_Chaine_d_information_01-08-2021_31-08-2021%20%281%29.xlsx
2021-08-01,LCI,TRUE,FALSE,MAG,Namur Gilles,EELV,EELV,2,../raw_data/final/2021//Personnalites_Chaine_d_information_01-08-2021_31-08-2021%20%281%29.xlsx
2021-08-01,RMC Story,TRUE,FALSE,MAG,Namur Gilles,EELV,EELV,4,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-08-2021_31-08-2021.xlsx
2021-08-01,RMC,FALSE,TRUE,MAG,Namur Gilles,EELV,EELV,9,../raw_data/final/2021//Personnalites_Radio_01-08-2021_31-08-2021.xlsx
2021-03-01,BFM TV,TRUE,FALSE,JT,Nordman Nicolas,Parti Socialiste,PS,1,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-03-2021.xlsx
2021-10-01,BFM TV,TRUE,FALSE,JT,Nordman Nicolas,Parti Socialiste,PS,2,../raw_data/final/2021//Personnalites_Chaine_d_information_01-10-2021_31-10-2021.xlsx
2021-10-01,France Info,FALSE,TRUE,JT,Nordman Nicolas,Parti Socialiste,PS,9,../raw_data/final/2021//Personnalites_Radio_01-10-2021_31-10-2021.xlsx
2021-02-01,France Info,FALSE,TRUE,JT,Nordman Nicolas,Parti Socialiste,PS,7,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-28%20f%C3%A9vrier%202021.xlsx
2021-06-01,BFM TV,TRUE,FALSE,MAG,Osson Catherine,La République En Marche,LREM,2,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2030-06-2021.xlsx
2021-06-01,CNEWS,TRUE,FALSE,MAG,Osson Catherine,La République En Marche,LREM,4,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2030-06-2021.xlsx
2021-07-01,BFM TV,TRUE,FALSE,MAG,Osson Catherine,La République En Marche,LREM,4,../raw_data/final/2021//Personnalites_Chaine_d_information_01-07-2021_31-07-2021.xlsx
2021-09-01,CNEWS,TRUE,FALSE,MAG,Osson Catherine,La République En Marche,LREM,1,../raw_data/final/2021//Personnalites_Chaine_d_information_01-09-2021_30-09-2021.xlsx
2021-01-01,France Info TV,TRUE,FALSE,JT,Oztorun Denis,Parti Communiste Français,PCF,4,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er-31-01-2021.xlsx
2021-11-01,RMC Story,TRUE,FALSE,MAG,Oztorun Denis,Parti Communiste Français,PCF,9,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-11-2021_30-11-2021.xlsx
2021-11-01,RMC,FALSE,TRUE,MAG,Oztorun Denis,Parti Communiste Français,PCF,19,../raw_data/final/2021//Personnalites_Radio_01-11-2021_30-11-2021.xlsx
2021-01-01,France 2,TRUE,FALSE,JT,Oztorun Denis,Parti Communiste Français,PCF,2,../raw_data/final/2021//TV%20GENERALISTES_TP%20PERSONNALITES%201er-31-01-2021.xlsx
2021-09-01,France Info,FALSE,TRUE,JT,Peillex Jean Marc,Union Des Démocrates Et Indépendants,UDI,5,../raw_data/final/2021//Personnalites_Radio_01-09-2021_30-09-2021.xlsx
2021-04-01,France Info,FALSE,TRUE,JT,Peillex Jean Marc,Union Des Démocrates Et Indépendants,UDI,1,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-30-04-2021.xlsx
2021-01-01,RMC,FALSE,TRUE,MAG,Peillex Jean Marc,Divers Droite,Droite,4,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20janvier%202021.xlsx
2021-01-01,RMC Découverte,TRUE,FALSE,MAG,Peillex Jean Marc,Divers Droite,Droite,4,../raw_data/final/2021//TV%20GENERALISTES_TP%20PERSONNALITES%201er-31-01-2021.xlsx
2021-01-01,BFM TV,TRUE,FALSE,JT,Pennelle Gilles,Rassemblement National,RN,16,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er-31-01-2021.xlsx
2021-05-01,BFM TV,TRUE,FALSE,JT,Pennelle Gilles,Rassemblement National,RN,1,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-05-2021.xlsx
2021-05-01,LCI,TRUE,FALSE,MAG,Pennelle Gilles,Rassemblement National,RN,7,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-05-2021.xlsx
2021-11-01,France 5,TRUE,FALSE,PROG,Pennelle Gilles,Rassemblement National,RN,1,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-11-2021_30-11-2021.xlsx
2021-09-01,CNEWS,TRUE,FALSE,MAG,Petit Frédéric,Mouvement Démocrate,MODEM,9,../raw_data/final/2021//Personnalites_Chaine_d_information_01-09-2021_30-09-2021.xlsx
2021-10-01,France Info,FALSE,TRUE,JT,Petit Frédéric,Mouvement Démocrate,MODEM,3,../raw_data/final/2021//Personnalites_Radio_01-10-2021_31-10-2021.xlsx
2021-11-01,France Info,FALSE,TRUE,JT,Petit Frédéric,Mouvement Démocrate,MODEM,7,../raw_data/final/2021//Personnalites_Radio_01-11-2021_30-11-2021.xlsx
2021-05-01,France Info,FALSE,TRUE,JT,Petit Frédéric,Mouvement Démocrate,MODEM,9,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31-05-2021.xlsx
2021-03-01,BFM TV,TRUE,FALSE,JT,Pichery Philippe,Divers Droite,Droite,2,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-03-2021.xlsx
2021-03-01,France Info TV,TRUE,FALSE,JT,Pichery Philippe,Divers Droite,Droite,11,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-03-2021.xlsx
2021-03-01,France Info,FALSE,TRUE,JT,Pichery Philippe,Divers Droite,Droite,20,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20mars%202021.xlsx
2021-03-01,Europe 1,FALSE,TRUE,MAG,Pichery Philippe,Divers Droite,Droite,6,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20mars%202021.xlsx
2021-02-01,CNEWS,TRUE,FALSE,MAG,Piriou Bruno,Divers Gauche,Gauche,4,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er-28-02-2021.xlsx
2021-09-01,BFM TV,TRUE,FALSE,MAG,Piriou Bruno,Divers Gauche,Gauche,4,../raw_data/final/2021//Personnalites_Chaine_d_information_01-09-2021_30-09-2021.xlsx
2021-09-01,LCI,TRUE,FALSE,MAG,Piriou Bruno,Divers Gauche,Gauche,4,../raw_data/final/2021//Personnalites_Chaine_d_information_01-09-2021_30-09-2021.xlsx
2021-11-01,France 5,TRUE,FALSE,MAG,Piriou Bruno,Divers Gauche,Gauche,7,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-11-2021_30-11-2021.xlsx
2021-04-01,BFM TV,TRUE,FALSE,JT,Polski Olivia,Parti Socialiste,PS,1,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2030-04-2021.xlsx
2021-05-01,BFM TV,TRUE,FALSE,JT,Polski Olivia,Parti Socialiste,PS,5,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-05-2021.xlsx
2021-10-01,France Info TV,TRUE,FALSE,JT,Polski Olivia,Parti Socialiste,PS,1,../raw_data/final/2021//Personnalites_Chaine_d_information_01-10-2021_31-10-2021.xlsx
2021-05-01,RMC,FALSE,TRUE,JT,Polski Olivia,Parti Socialiste,PS,1,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31-05-2021.xlsx
2021-06-01,CNEWS,TRUE,FALSE,MAG,Posternak Claude,La République En Marche,LREM,104.01666666666667,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2030-06-2021.xlsx
2021-05-01,CNEWS,TRUE,FALSE,MAG,Posternak Claude,La République En Marche,LREM,15,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-05-2021.xlsx
2021-07-01,BFM TV,TRUE,FALSE,MAG,Posternak Claude,La République En Marche,LREM,37,../raw_data/final/2021//Personnalites_Chaine_d_information_01-07-2021_31-07-2021.xlsx
2021-11-01,CNEWS,TRUE,FALSE,MAG,Posternak Claude,La République En Marche,LREM,45,../raw_data/final/2021//Personnalites_Chaine_d_information_01-11-2021_30-11-2021.xlsx
2021-01-01,LCI,TRUE,FALSE,MAG,Poulliat Eric,La République En Marche,LREM,8,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er-31-01-2021.xlsx
2021-06-01,CNEWS,TRUE,FALSE,MAG,Poulliat Eric,La République En Marche,LREM,7,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2030-06-2021.xlsx
2021-05-01,BFM TV,TRUE,FALSE,JT,Poulliat Eric,La République En Marche,LREM,7,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-05-2021.xlsx
2021-05-01,RMC,FALSE,TRUE,JT,Poulliat Eric,La République En Marche,LREM,3,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31-05-2021.xlsx
2021-10-01,BFM TV,TRUE,FALSE,JT,Poussier Winsback Marie Agnès,Les Républicains,LR,1,../raw_data/final/2021//Personnalites_Chaine_d_information_01-10-2021_31-10-2021.xlsx
2021-10-01,France Info TV,TRUE,FALSE,JT,Poussier Winsback Marie Agnès,Divers Droite,Droite,5,../raw_data/final/2021//Personnalites_Chaine_d_information_01-10-2021_31-10-2021.xlsx
2021-10-01,LCI,TRUE,FALSE,MAG,Poussier Winsback Marie Agnès,Divers Droite,Droite,1,../raw_data/final/2021//Personnalites_Chaine_d_information_01-10-2021_31-10-2021.xlsx
2021-10-01,France Info,FALSE,TRUE,JT,Poussier Winsback Marie Agnès,Les Républicains,LR,2,../raw_data/final/2021//Personnalites_Radio_01-10-2021_31-10-2021.xlsx
2021-06-01,LCI,TRUE,FALSE,MAG,Primas Sophie,Les Républicains,LR,3,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2030-06-2021.xlsx
2021-07-01,LCI,TRUE,FALSE,MAG,Primas Sophie,Les Républicains,LR,4,../raw_data/final/2021//Personnalites_Chaine_d_information_01-07-2021_31-07-2021.xlsx
2021-11-01,France Info,FALSE,TRUE,JT,Primas Sophie,Les Républicains,LR,5,../raw_data/final/2021//Personnalites_Radio_01-11-2021_30-11-2021.xlsx
2021-01-01,BFM,FALSE,TRUE,MAG,Primas Sophie,Les Républicains,LR,14,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20janvier%202021.xlsx
2021-02-01,BFM TV,TRUE,FALSE,JT,Prud Homme Loic,La France Insoumise,LFI,5,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er-28-02-2021.xlsx
2021-03-01,BFM TV,TRUE,FALSE,JT,Prud Homme Loic,La France Insoumise,LFI,2,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-03-2021.xlsx
2021-08-01,Sud Radio,FALSE,TRUE,MAG,Prud Homme Loic,La France Insoumise,LFI,6,../raw_data/final/2021//Personnalites_Radio_01-08-2021_31-08-2021.xlsx
2021-09-01,France Info,FALSE,TRUE,JT,Prud Homme Loic,La France Insoumise,LFI,1,../raw_data/final/2021//Personnalites_Radio_01-09-2021_30-09-2021.xlsx
2021-01-01,BFM TV,TRUE,FALSE,JT,Ratenon Jean Hugues,La France Insoumise,LFI,1,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er-31-01-2021.xlsx
